target_id	length	eff_length	est_counts	tpm
ENST00000390523.1	52	4.43028	0	0
ENST00000390524.1	63	4.61873	0	0
ENST00000390525.1	60	4.5656	0	0
ENST00000390526.1	60	4.5656	0	0
ENST00000390527.1	64	4.63674	0	0
ENST00000390528.1	61	4.58316	0	0
ENST00000390530.1	59	4.54818	0	0
ENST00000390531.1	62	4.60087	0	0
ENST00000390532.1	60	4.5656	0	0
ENST00000390533.1	63	4.61873	0	0
ENST00000390534.1	62	4.60087	0	0
ENST00000390535.2	66	4.67324	0	0
ENST00000390536.2	62	4.60087	0	0
ENST00000390499.1	62	4.60087	0	0
ENST00000632951.1	48	4.36587	0	0
ENST00000633553.1	48	4.36587	0	0
ENST00000633780.1	50	4.39782	0	0
ENST00000632041.1	51	4.41398	0	0
ENST00000634000.1	50	4.39782	0	0
ENST00000633713.1	53	4.44671	0	0
ENST00000390412.1	50	4.39782	0	0
ENST00000390413.1	51	4.41398	0	0
ENST00000390414.1	46	4.33443	0	0
ENST00000390415.1	49	4.38178	0	0
ENST00000390416.1	50	4.39782	0	0
ENST00000390417.1	48	4.36587	0	0
ENST00000390418.1	53	4.44671	0	0
ENST00000390419.1	47	4.35009	0	0
ENST00000633209.1	46	4.33443	0	0
ENST00000632228.1	53	4.44671	0	0
ENST00000633507.1	50	4.39782	0	0
ENST00000631600.1	50	4.39782	0	0
ENST00000633891.1	51	4.41398	0	0
ENST00000633188.1	51	4.41398	0	0
ENST00000632996.1	53	4.44671	0	0
ENST00000633660.1	47	4.35009	0	0
ENST00000633936.1	50	4.39782	0	0
ENST00000634213.1	48	4.36587	0	0
ENST00000631840.1	49	4.38178	0	0
ENST00000634149.1	48	4.36587	0	0
ENST00000631745.1	48	4.36587	0	0
ENST00000633836.1	50	4.39782	0	0
ENST00000390333.1	50	4.39782	0	0
ENST00000390334.1	60	4.5656	0	0
ENST00000390337.1	50	4.39782	0	0
ENST00000390338.2	61	4.58316	0	0
ENST00000390339.1	60	4.5656	0	0
ENST00000622028.1	353	79.3918	0	0
ENST00000604066.1	353	79.3918	65.0493	20.121
ENST00000390609.3	432	158	5188.01	806.356
ENST00000390616.2	400	126.002	0	0
ENST00000390618.2	426	152	10.6337	1.718
ENST00000390612.3	425	151	42.1551	6.85576
ENST00000390607.2	430	156	0	0
ENST00000632099.1	353	79.3918	2.57807	0.797446
ENST00000390617.2	366	92.1144	88	23.4605
ENST00000390603.2	437	163	0	0
ENST00000390606.3	415	141	360.181	62.7313
ENST00000390610.2	411	137	0	0
ENST00000390615.2	431	157	4391.4	686.888
ENST00000603660.1	431	157	1844.88	288.57
ENST00000632950.2	410	136	2.44627	0.44172
ENST00000390611.2	381	107.022	0	0
ENST00000390605.2	410	136	0	0
ENST00000438142.3	428	154	290.693	46.3551
ENST00000390602.3	430	156	859.442	135.293
ENST00000390604.2	425	151	0	0
ENST00000390601.3	473	199	695.328	85.8063
ENST00000390282.2	419	145	256.228	43.3951
ENST00000390287.2	365	91.1266	383	103.213
ENST00000390283.2	414	140	766.993	134.538
ENST00000390284.2	362	88.1704	1895.77	528.015
ENST00000390285.4	353	79.3918	623	192.706
ENST00000390286.3	381	107.022	1	0.229462
ENST00000390289.2	379	105.028	159	37.1771
ENST00000390290.3	389	115.008	12408.4	2649.54
ENST00000390291.2	405	131.001	8.45967	1.58585
ENST00000427632.2	409	135.001	284	51.6613
ENST00000390293.1	369	95.0839	1.07873	0.278606
ENST00000390294.2	407	133.001	2420.62	446.947
ENST00000390295.3	385	111.014	453.614	100.344
ENST00000390296.2	397	123.003	103.836	20.7307
ENST00000390297.3	467	193	3251.36	413.705
ENST00000390298.2	385	111.014	216.193	47.8243
ENST00000390299.2	407	133.001	881.828	162.822
ENST00000390300.2	374	100.049	3.62487	0.88974
ENST00000390301.3	393	119.005	122.716	25.3233
ENST00000632585.1	408	134.001	46.5	8.52175
ENST00000632205.1	532	258	8074.77	768.587
ENST00000632891.1	380	106.025	708.579	164.121
ENST00000633250.1	445	171	98.5708	14.1558
ENST00000631614.2	398	124.002	134.372	26.6109
ENST00000633273.1	409	135.001	1062.19	193.218
ENST00000632088.2	392	118.006	3854.18	802.07
ENST00000632502.1	398	124.002	2758.1	546.214
ENST00000632887.1	442	168	3128.51	457.311
ENST00000632011.1	378	104.031	994.38	234.732
ENST00000632229.1	378	104.031	1433.25	338.331
ENST00000632822.1	400	126.002	6108.04	1190.44
ENST00000631699.1	406	132.001	445.479	82.8768
ENST00000633851.1	390	116.007	848.531	179.624
ENST00000631531.1	382	108.019	1200.55	272.935
ENST00000633682.1	390	116.007	859.212	181.885
ENST00000632910.1	390	116.007	1951.69	413.151
ENST00000634204.1	324	53.2273	503.772	232.425
ENST00000632835.1	382	108.019	0	0
ENST00000632103.1	398	124.002	22.6485	4.4853
ENST00000631411.1	398	124.002	1286.16	254.71
ENST00000632811.1	312	44.1265	5.96636	3.32042
ENST00000632384.1	314	45.5517	17.9627	9.68392
ENST00000634015.1	473	199	695.328	85.8063
ENST00000633833.1	402	128.001	440.022	84.4195
ENST00000632076.1	415	141	360.181	62.7313
ENST00000633490.1	413	139	825.535	145.849
ENST00000632333.1	353	79.3918	2.57807	0.797446
ENST00000632151.1	391	117.006	1.38529e-07	2.90745e-08
ENST00000632977.1	395	121.004	1294.5	262.716
ENST00000612474.2	402	128.001	9603.95	1842.54
ENST00000633618.1	427	153	2949.36	473.389
ENST00000631807.1	420	146	1910.79	321.398
ENST00000632980.1	432	158	5654.4	878.844
ENST00000631826.1	411	137	14.5489	2.60789
ENST00000632719.1	425	151	42.1551	6.85576
ENST00000633426.1	571	297	1138.07	94.1008
ENST00000631755.1	425	151	0	0
ENST00000631975.1	430	156	859.442	135.293
ENST00000633147.1	412	138	4915.53	874.728
ENST00000631869.1	353	79.3918	1925.23	595.511
ENST00000633752.1	353	79.3918	1.62082	0.501351
ENST00000390302.3	412	138	0	0
ENST00000631710.1	433	159	217.338	33.5677
ENST00000390303.3	383	109.017	2	0.450523
ENST00000632225.1	368	94.0931	0	0
ENST00000632959.1	439	165	2278.57	339.126
ENST00000620764.2	412	138	1358.93	241.825
ENST00000633988.1	432	158	3252.94	505.594
ENST00000632457.1	382	108.019	358.544	81.5123
ENST00000619078.2	495	221	3178.13	353.152
ENST00000390304.2	377	103.035	506	120.6
ENST00000390305.2	380	106.025	2078.41	481.401
ENST00000632173.1	434	160	0	0
ENST00000633040.1	435	161	173.575	26.4756
ENST00000390306.2	502	228	16860.1	1815.96
ENST00000632846.1	429	155	352.261	55.8104
ENST00000390307.2	409	135.001	1	0.181906
ENST00000390308.2	602	328	15415.8	1154.18
ENST00000633602.1	439	165	90.2138	13.4268
ENST00000614315.1	303	38.1945	10.31	6.62889
ENST00000390309.2	377	103.035	24881	5930.16
ENST00000632296.1	432	158	281.1	43.6904
ENST00000390310.3	367	93.1033	2148.71	566.756
ENST00000390311.3	385	111.014	60.1833	13.3132
ENST00000633446.1	411	137	220.502	39.5252
ENST00000632614.1	414	140	83.0128	14.5613
ENST00000390312.2	402	128.001	10592.9	2032.28
ENST00000560724.3	378	104.031	263.327	62.1604
ENST00000632052.1	356	82.2997	1.5306	0.456715
ENST00000631785.1	427	153	0.00263837	0.000423474
ENST00000631708.1	439	165	1347.16	200.502
ENST00000632960.1	457	183	321.179	43.1002
ENST00000633987.1	589	315	5952.15	464.03
ENST00000632005.1	434	160	6.11354	0.93833
ENST00000633570.1	349	75.5516	1461.14	474.933
ENST00000615784.2	353	79.3918	0	0
ENST00000633400.1	431	157	1844.88	288.57
ENST00000631379.1	417	143	8680.08	1490.63
ENST00000632882.1	414	140	1473.54	258.474
ENST00000632211.1	439	165	361.55	53.8105
ENST00000632105.1	657	383	4511.68	289.282
ENST00000632630.1	432	158	5188.01	806.356
ENST00000633299.1	417	143	1221.52	209.771
ENST00000633350.1	417	143	1802.18	309.488
ENST00000390619.2	425	151	0	0
ENST00000434710.1	434	160	0	0
ENST00000390621.3	411	137	14.5489	2.60789
ENST00000390622.2	655	381	0	0
ENST00000390624.3	432	158	281.1	43.6904
ENST00000390625.3	439	165	361.55	53.8105
ENST00000390626.2	410	136	0	0
ENST00000390627.3	571	297	1138.07	94.1008
ENST00000390628.3	414	140	83.0128	14.5613
ENST00000390629.3	495	221	3178.13	353.152
ENST00000519403.2	307	40.7328	0	0
ENST00000390315.3	382	108.019	241	54.7895
ENST00000390316.2	461	187	348.226	45.7301
ENST00000620395.2	517	243	4888.87	494.066
ENST00000390318.2	403	129.001	9	1.71329
ENST00000390319.2	398	124.002	7182.35	1422.39
ENST00000390593.2	415	141	0	0
ENST00000390594.3	417	143	1802.18	309.488
ENST00000390595.3	395	121.004	1294.5	262.716
ENST00000455737.2	417	143	8680.08	1490.63
ENST00000631943.1	402	128.001	440.022	84.4195
ENST00000390597.3	378	104.031	263.327	62.1604
ENST00000390598.2	430	156	0	0
ENST00000390630.3	457	183	321.179	43.1002
ENST00000454421.2	431	157	0	0
ENST00000390632.2	427	153	0	0
ENST00000390633.2	412	138	0	0
ENST00000390634.3	434	160	6.11354	0.93833
ENST00000632209.1	353	79.3918	0	0
ENST00000624687.1	411	137	1109.66	198.907
ENST00000617374.2	358	84.2494	127.575	37.1863
ENST00000433072.2	437	163	0	0
ENST00000390636.2	437	163	0	0
ENST00000424969.2	587	313	0	0
ENST00000390639.2	405	131.001	9.02213	1.69129
ENST00000610349.2	407	133.001	881.828	162.822
ENST00000628287.1	466	192	11.3525	1.45202
ENST00000627634.1	383	109.017	2	0.450523
ENST00000628968.1	374	100.049	3.62487	0.88974
ENST00000618644.2	385	111.014	216.193	47.8243
ENST00000618026.2	393	119.005	122.716	25.3233
ENST00000630493.1	369	95.0839	0	0
ENST00000629472.1	412	138	0	0
ENST00000626489.1	397	123.003	103.836	20.7307
ENST00000628219.1	534	260	65.4966	6.18626
ENST00000627132.1	384	110.015	143.399	32.0093
ENST00000626108.1	353	79.3918	4.93583	1.52675
ENST00000390313.3	356	82.2997	11.0324	3.29196
ENST00000390314.2	400	126.002	4964.12	967.492
ENST00000354689.6	294	33.0557	91.5547	68.017
ENST00000557788.2	353	79.3918	4.72721	1.46222
ENST00000567458.2	358	84.2494	0	0
ENST00000425181.3	350	76.5072	0	0
ENST00000565407.2	349	75.5516	61.3986	19.9571
ENST00000453673.3	353	79.3918	10.3693	3.20742
ENST00000630556.1	353	79.3918	65.0493	20.121
ENST00000622410.2	353	79.3918	2.66452	0.824187
ENST00000570121.2	353	79.3918	1	0.309319
ENST00000562905.2	353	79.3918	5.02677	1.55488
ENST00000390243.2	538	264	20004.1	1860.8
ENST00000464162.1	380	106.025	708.579	164.121
ENST00000390247.2	445	171	98.5708	14.1558
ENST00000495489.1	398	124.002	134.372	26.6109
ENST00000493819.1	409	135.001	1062.19	193.218
ENST00000483158.1	392	118.006	3854.18	802.07
ENST00000480492.1	398	124.002	2758.1	546.214
ENST00000390252.2	442	168	3128.51	457.311
ENST00000479981.1	378	104.031	994.38	234.732
ENST00000490686.1	378	104.031	1433.25	338.331
ENST00000492167.1	400	126.002	6108.04	1190.44
ENST00000390256.2	406	132.001	445.479	82.8768
ENST00000484817.1	390	116.007	848.531	179.624
ENST00000498435.1	382	108.019	1200.55	272.935
ENST00000482769.1	390	116.007	859.212	181.885
ENST00000468494.1	390	116.007	1951.69	413.151
ENST00000473726.1	382	108.019	0	0
ENST00000465170.1	398	124.002	22.6485	4.4853
ENST00000498574.1	398	124.002	1286.16	254.71
ENST00000620613.1	314	45.5517	17.9627	9.68392
ENST00000448155.2	376	102.039	2251	541.741
ENST00000509129.1	353	79.3918	38.5338	11.9193
ENST00000390265.2	440	166	5233.57	774.235
ENST00000474213.1	395	121.004	41.6333	8.44939
ENST00000491977.1	390	116.007	426.712	90.3301
ENST00000453166.2	396	122.003	1078.41	217.067
ENST00000390268.2	390	116.007	8.12228	1.71939
ENST00000462693.1	390	116.007	148.939	31.5286
ENST00000436451.2	409	135.001	155.852	28.3505
ENST00000390270.2	445	171	348.168	50.0007
ENST00000390271.2	371	97.0678	6.92178	1.75116
ENST00000483379.1	532	258	748.975	71.2903
ENST00000492446.1	378	104.031	263.975	62.3134
ENST00000417279.3	396	122.003	531.036	106.89
ENST00000611391.1	376	102.039	1031.1	248.151
ENST00000377032.5	371	97.0678	1826.72	462.146
ENST00000390277.3	444	170	1055.98	152.542
ENST00000390278.3	373	99.0546	0	0
ENST00000468879.1	532	258	36.5805	3.48187
ENST00000471857.2	534	260	250.52	23.662
ENST00000443397.5	384	110.015	143.399	32.0093
ENST00000338912.5	353	79.3918	0	0
ENST00000558565.2	359	85.2271	0	0
ENST00000569103.2	349	75.5516	0	0
ENST00000421835.2	350	76.5072	0	0
ENST00000429992.3	365	91.1266	51.2137	13.8014
ENST00000390244.2	408	134.001	46.5	8.52175
ENST00000496168.1	532	258	8074.77	768.587
ENST00000631705.1	63	4.61873	0	0
ENST00000633501.1	51	4.41398	0	0
ENST00000631521.1	48	4.36587	0	0
ENST00000633896.1	50	4.39782	0	0
ENST00000632178.1	53	4.44671	0	0
ENST00000634062.1	52	4.43028	0	0
ENST00000390320.2	127	6.19169	0	0
ENST00000390322.2	175	8.37643	0	0
ENST00000390324.2	176	8.43826	0	0
ENST00000390326.2	33	4.14033	0	0
ENST00000390328.2	70	4.74816	0	0
ENST00000390330.2	46	4.33443	0	0
ENST00000390560.2	61	4.58316	0	0
ENST00000488476.1	49	4.38178	0	0
ENST00000461719.1	46	4.33443	0	0
ENST00000463911.1	49	4.38178	0	0
ENST00000390564.2	52	4.43028	0	0
ENST00000390565.1	52	4.43028	0	0
ENST00000390327.3	38	4.21324	0	0
ENST00000390238.2	38	4.21324	0	0
ENST00000390239.2	37	4.19854	0	0
ENST00000390240.2	38	4.21324	0	0
ENST00000390241.3	39	4.22803	0	0
ENST00000390242.2	38	4.21324	0	0
ENST00000622473.2	1071	797	3856.81	118.837
ENST00000632774.1	1266	992	112.322	2.78058
ENST00000610670.2	1412	1138	4	0.0863178
ENST00000633714.1	1112	838	18007.5	527.707
ENST00000631539.1	2619	2345	99.4713	1.04169
ENST00000631466.1	1128	854	173410	4986.53
ENST00000631402.1	1022	748	51.1977	1.68086
ENST00000618981.2	1119	845	2584.24	75.1032
ENST00000621803.2	1114	840	47956.7	1402.01
ENST00000633698.1	1678	1404	38	0.664659
ENST00000626472.2	1485	1211	40989.6	831.214
ENST00000390321.2	460	186	32899.7	4343.72
ENST00000390323.2	462	188	99347	12977.2
ENST00000390325.2	462	188	22031	2877.79
ENST00000390331.3	441	167	389.655	57.2989
ENST00000390548.6	2619	2345	99.4713	1.04169
ENST00000390549.6	1128	854	173410	4986.53
ENST00000390542.6	1022	748	51.1977	1.68086
ENST00000641136.1	2751	2477	112.507	1.11542
ENST00000390551.6	1268	994	99858.5	2467.07
ENST00000390556.6	1678	1404	38	0.664659
ENST00000637539.2	1686	1412	699.723	12.1695
ENST00000390559.6	1485	1211	40989.6	831.214
ENST00000497872.4	1320	1046	39.1844	0.919951
ENST00000390539.2	1071	797	2.2605	0.0696513
ENST00000641420.1	1485	1211	0	0
ENST00000390541.2	1412	1138	4	0.0863178
ENST00000641978.1	2597	2323	137.384	1.45235
ENST00000390543.3	1119	845	2584.24	75.1032
ENST00000641095.1	2594	2320	114.322	1.21011
ENST00000390545.3	1116	842	2877.15	83.9139
ENST00000641837.1	1310	1036	119.675	2.83678
ENST00000390547.3	1112	838	18007.5	527.707
ENST00000390237.2	523	249	154631	15250.4
ENST00000632524.1	11	3.53589	0	0
ENST00000633009.1	20	3.92813	0	0
ENST00000634070.1	18	3.87854	0	0
ENST00000632963.1	20	3.92813	0	0
ENST00000633030.1	19	3.9047	0	0
ENST00000633765.1	31	4.11135	0	0
ENST00000632619.1	28	4.06728	0	0
ENST00000632968.1	17	3.84895	0	0
ENST00000633159.1	21	3.94941	0	0
ENST00000631871.1	20	3.92813	0	0
ENST00000633010.1	16	3.81506	0	0
ENST00000633379.1	37	4.19854	0	0
ENST00000632473.1	31	4.11135	0	0
ENST00000631884.1	17	3.84895	0	0
ENST00000632859.1	21	3.94941	0	0
ENST00000631895.1	23	3.98727	0	0
ENST00000634154.1	16	3.81506	0	0
ENST00000632609.2	31	4.11135	0	0
ENST00000632911.2	31	4.11135	0	0
ENST00000633504.1	31	4.11135	0	0
ENST00000632304.1	17	3.84895	0	0
ENST00000632542.1	18	3.87854	0	0
ENST00000633968.1	20	3.92813	0	0
ENST00000634085.1	16	3.81506	0	0
ENST00000633353.1	31	4.11135	0	0
ENST00000631803.1	31	4.11135	0	0
ENST00000633210.1	17	3.84895	0	0
ENST00000439842.1	11	3.53589	0	0
ENST00000390567.1	20	3.92813	0	0
ENST00000452198.1	18	3.87854	0	0
ENST00000390569.1	20	3.92813	0	0
ENST00000437320.1	19	3.9047	0	0
ENST00000390571.1	31	4.11135	0	0
ENST00000390572.1	28	4.06728	0	0
ENST00000450276.1	17	3.84895	0	0
ENST00000390574.1	21	3.94941	0	0
ENST00000390575.1	20	3.92813	0	0
ENST00000431870.1	16	3.81506	0	0
ENST00000390577.1	37	4.19854	0	0
ENST00000390578.1	31	4.11135	0	0
ENST00000451044.1	17	3.84895	0	0
ENST00000390580.1	21	3.94941	0	0
ENST00000390581.1	23	3.98727	0	0
ENST00000431440.2	16	3.81506	0	0
ENST00000390585.1	31	4.11135	0	0
ENST00000430425.1	17	3.84895	0	0
ENST00000454691.1	18	3.87854	0	0
ENST00000390588.1	20	3.92813	0	0
ENST00000414852.1	16	3.81506	0	0
ENST00000390590.1	31	4.11135	0	0
ENST00000390591.1	31	4.11135	0	0
ENST00000454908.1	17	3.84895	0	0
ENST00000390583.1	31	4.11135	0	0
ENST00000390584.1	31	4.11135	0	0
ENST00000604642.1	23	3.98727	0	0
ENST00000603326.1	19	3.9047	0	0
ENST00000604950.1	31	4.11135	0	0
ENST00000603077.1	31	4.11135	0	0
ENST00000605284.1	17	3.84895	0	0
ENST00000604446.1	23	3.98727	0	0
ENST00000603693.1	19	3.9047	0	0
ENST00000603935.1	31	4.11135	0	0
ENST00000604102.1	31	4.11135	0	0
ENST00000604838.1	17	3.84895	0	0
ENST00000390469.2	520	246	46	4.59204
ENST00000535880.2	425	151	30	4.87896
ENST00000542354.1	392	118.006	49	10.1971
ENST00000390423.2	402	128.001	49	9.40078
ENST00000390424.2	348	74.5993	27	8.88816
ENST00000390425.2	519	245	43	4.31008
ENST00000390426.2	395	121.004	34	6.90022
ENST00000390427.3	352	78.4275	60	18.7874
ENST00000390364.3	412	138	2	0.355904
ENST00000390367.3	364	90.1399	5.74674	1.56562
ENST00000426318.2	395	121.004	0	0
ENST00000390368.2	410	136	51.3276	9.26816
ENST00000390369.2	347	73.6504	0.5	0.166716
ENST00000454561.2	544	270	18	1.63716
ENST00000390371.3	388	114.009	8.96525	1.9311
ENST00000390372.3	350	76.5072	3	0.962945
ENST00000390373.2	344	70.826	0	0
ENST00000390374.3	392	118.006	15.6053	3.24752
ENST00000390375.2	384	110.015	6.5	1.45092
ENST00000390376.2	341	68.0394	0	0
ENST00000390377.1	347	73.6504	1.19735	0.399235
ENST00000390378.1	343	69.8927	0	0
ENST00000612787.1	347	73.6504	47.6709	15.895
ENST00000614171.1	374	100.049	4.5	1.10454
ENST00000611462.1	368	94.0931	24.2643	6.33275
ENST00000611787.1	392	118.006	3.53451	0.735544
ENST00000620569.1	409	135.001	137.556	25.0222
ENST00000617347.1	406	132.001	33.9444	6.31501
ENST00000621184.1	411	137	3.5	0.627378
ENST00000417977.2	447	173	15	2.12926
ENST00000390428.3	404	130.001	13	2.45572
ENST00000390429.3	337	64.392	0	0
ENST00000390430.2	473	199	7	0.863829
ENST00000390431.3	338	65.296	0	0
ENST00000390432.2	379	105.028	7	1.63673
ENST00000390433.1	340	67.1199	119	43.539
ENST00000390434.3	566	292	38.5531	3.24234
ENST00000390435.1	341	68.0394	5	1.80465
ENST00000390436.2	360	86.2066	42	11.9644
ENST00000390437.2	445	171	43	6.17526
ENST00000390438.2	469	195	31.4469	3.96029
ENST00000390439.2	410	136	32	5.7782
ENST00000390440.2	425	151	22	3.5779
ENST00000390441.2	394	120.004	50	10.2319
ENST00000390442.3	399	125.002	77	15.1271
ENST00000390443.3	561	287	47	4.0216
ENST00000390444.1	329	57.3804	18	7.70357
ENST00000390445.2	484	210	65	7.60111
ENST00000390446.3	440	166	6	0.887618
ENST00000390447.3	467	193	63	8.01615
ENST00000390448.3	406	132.001	11	2.04644
ENST00000390449.3	343	69.8927	18	6.32446
ENST00000390450.3	464	190	23	2.97274
ENST00000390451.2	409	135.001	30	5.45718
ENST00000390452.2	365	91.1266	135	36.3807
ENST00000390453.1	343	69.8927	14	4.91902
ENST00000390454.2	403	129.001	15	2.85549
ENST00000390455.3	537	263	29	2.70785
ENST00000390456.3	341	68.0394	0	0
ENST00000390457.2	425	151	11	1.78895
ENST00000390458.3	469	195	14	1.7631
ENST00000557168.1	337	64.392	18	6.86473
ENST00000390460.1	327	55.6961	14	6.17286
ENST00000390461.2	349	75.5516	20	6.50083
ENST00000390463.3	356	82.2997	10	2.9839
ENST00000390464.2	353	79.3918	6.9827	2.15988
ENST00000390465.2	395	121.004	11.0173	2.23593
ENST00000390466.1	331	59.0937	13	5.40237
ENST00000390467.3	317	47.76	2	1.02837
ENST00000390468.1	336	63.4937	5	1.93385
ENST00000634176.1	364	90.1399	5.74674	1.56562
ENST00000633265.1	392	118.006	0	0
ENST00000632248.1	412	138	2	0.355904
ENST00000633313.1	347	73.6504	0.5	0.166716
ENST00000632187.1	350	76.5072	3	0.962945
ENST00000634111.1	392	118.006	3.53451	0.735544
ENST00000632638.1	552	278	0	0
ENST00000631824.1	406	132.001	33.9444	6.31501
ENST00000632308.1	380	106.025	0	0
ENST00000610439.4	381	107.022	0	0
ENST00000631663.1	344	70.826	0	0
ENST00000634123.1	343	69.8927	0	0
ENST00000632021.1	347	73.6504	0	0
ENST00000633790.1	343	69.8927	0	0
ENST00000633283.1	387	113.011	29.5	6.41041
ENST00000631392.1	386	112.012	0	0
ENST00000632829.1	411	137	3.5	0.627378
ENST00000633466.1	413	139	114	20.1406
ENST00000631427.1	455	181	46.4468	6.30173
ENST00000633575.1	395	121.004	5	1.01474
ENST00000633328.1	390	116.007	82	17.3585
ENST00000631511.1	386	112.012	0	0
ENST00000631882.1	397	123.003	41.25	8.23553
ENST00000631559.1	428	154	29.5	4.70418
ENST00000633842.1	347	73.6504	5	1.66716
ENST00000632560.1	347	73.6504	34	11.3367
ENST00000633696.1	544	270	2	0.181907
ENST00000633796.1	374	100.049	4.5	1.10454
ENST00000619125.2	364	90.1399	7	1.90706
ENST00000633072.1	410	136	51.3276	9.26816
ENST00000632432.1	406	132.001	4.5	0.83718
ENST00000632512.1	455	181	6.2766	0.851586
ENST00000631639.1	478	204	8	0.963036
ENST00000633384.1	652	378	174	11.3042
ENST00000632148.1	424	150	11.1525	1.82585
ENST00000631548.1	347	73.6504	1.19735	0.399235
ENST00000632828.1	421	147	19	3.17409
ENST00000633244.1	347	73.6504	0.5	0.166716
ENST00000631557.1	401	127.002	39.115	7.56339
ENST00000633092.1	381	107.022	4	0.917846
ENST00000634093.1	344	70.826	0	0
ENST00000632713.1	373	99.0546	0	0
ENST00000631471.1	344	70.826	15.7357	5.45602
ENST00000632216.1	384	110.015	6.5	1.45092
ENST00000633472.1	365	91.1266	2	0.538974
ENST00000632016.1	392	118.006	0	0
ENST00000631690.1	447	173	0	0
ENST00000633292.1	409	135.001	137.556	25.0222
ENST00000632422.1	391	117.006	14	2.93833
ENST00000632425.1	407	133.001	0	0
ENST00000634198.1	402	128.001	23	4.41261
ENST00000633963.1	390	116.007	8.84445	1.87227
ENST00000631835.1	421	147	4.5	0.751757
ENST00000697100.1	462	188	16	2.08999
ENST00000379435.5	335	62.6012	0	0
ENST00000444775.2	1735	1461	150	2.5213
ENST00000390343.2	468	194	107.441	13.6004
ENST00000390344.2	552	278	83.4273	7.36964
ENST00000390345.2	688	414	208.219	12.351
ENST00000390346.2	537	263	138.027	12.8882
ENST00000426402.2	544	270	137.92	12.5443
ENST00000390348.2	465	191	17.4754	2.24686
ENST00000617639.1	406	132.001	4.5	0.83718
ENST00000616518.1	421	147	4.5	0.751757
ENST00000620773.1	347	73.6504	0.5	0.166716
ENST00000619103.1	344	70.826	0	0
ENST00000611520.1	428	154	29.5	4.70418
ENST00000390393.3	552	278	116	10.247
ENST00000390394.3	413	139	114	20.1406
ENST00000390396.1	347	73.6504	5	1.66716
ENST00000390397.2	381	107.022	4	0.917846
ENST00000390398.3	381	107.022	16	3.67138
ENST00000390399.3	387	113.011	29.5	6.41041
ENST00000390400.2	364	90.1399	7	1.90706
ENST00000422143.2	402	128.001	23	4.41261
ENST00000390340.3	357	83.2735	0	0
ENST00000390341.3	360	86.2066	96	27.3472
ENST00000455382.2	421	147	19	3.17409
ENST00000390387.3	391	117.006	14	2.93833
ENST00000390357.3	373	99.0546	38	9.42088
ENST00000390381.3	652	378	174	11.3042
ENST00000390353.2	401	127.002	39.115	7.56339
ENST00000547918.2	380	106.025	0	0
ENST00000390392.3	455	181	6.2766	0.851586
ENST00000634383.1	424	150	11.1525	1.82585
ENST00000634605.1	394	120.004	341.413	69.8661
ENST00000390360.3	365	91.1266	2	0.538974
ENST00000390361.3	397	123.003	2.75	0.549035
ENST00000390362.1	343	69.8927	0	0
ENST00000390363.2	390	116.007	0	0
