target_id	length	eff_length	est_counts	tpm
ENST00000631600.1	50	4.39782	0	0
ENST00000633891.1	51	4.41398	0	0
ENST00000633188.1	51	4.41398	0	0
ENST00000632996.1	53	4.44671	0	0
ENST00000633660.1	47	4.35009	0	0
ENST00000633936.1	50	4.39782	0	0
ENST00000634213.1	48	4.36587	0	0
ENST00000631840.1	49	4.38178	0	0
ENST00000634149.1	48	4.36587	0	0
ENST00000631745.1	48	4.36587	0	0
ENST00000633836.1	50	4.39782	0	0
ENST00000390333.1	50	4.39782	0	0
ENST00000390334.1	60	4.5656	0	0
ENST00000390337.1	50	4.39782	0	0
ENST00000390338.2	61	4.58316	0	0
ENST00000390339.1	60	4.5656	0	0
ENST00000622028.1	353	79.3918	0	0
ENST00000604066.1	353	79.3918	61.6022	29.3424
ENST00000390609.3	432	158	3147.65	753.364
ENST00000390616.2	400	126.002	0	0
ENST00000390618.2	426	152	6.76456	1.68295
ENST00000390612.3	425	151	27.8743	6.98074
ENST00000390607.2	430	156	0	0
ENST00000632099.1	353	79.3918	46.5242	22.1604
ENST00000390617.2	366	92.1144	20	8.21065
ENST00000390603.2	437	163	0	0
ENST00000390606.3	415	141	61.6872	16.5444
ENST00000390610.2	411	137	0	0
ENST00000390615.2	431	157	1288.65	310.392
ENST00000603660.1	431	157	1560.19	375.797
ENST00000632950.2	410	136	204.766	56.9367
ENST00000390611.2	381	107.022	0.294377	0.104018
ENST00000390605.2	410	136	0	0
ENST00000438142.3	428	154	638.659	156.828
ENST00000390602.3	430	156	81.0658	19.6512
ENST00000390604.2	425	151	0	0
ENST00000390601.3	473	199	758.286	144.097
ENST00000390282.2	419	145	135	35.2079
ENST00000390287.2	365	91.1266	18	7.46969
ENST00000390283.2	414	140	8	2.16091
ENST00000390284.2	362	88.1704	49	21.0159
ENST00000390285.4	353	79.3918	340	161.949
ENST00000390286.3	381	107.022	0	0
ENST00000390289.2	379	105.028	29	10.4416
ENST00000390290.3	389	115.008	1530.95	503.393
ENST00000390291.2	405	131.001	5.15293	1.48749
ENST00000427632.2	409	135.001	925	259.108
ENST00000390293.1	369	95.0839	10.3395	4.11214
ENST00000390294.2	407	133.001	671.023	190.791
ENST00000390295.3	385	111.014	137.523	46.8463
ENST00000390296.2	397	123.003	169.19	52.0157
ENST00000390297.3	467	193	1357.57	265.999
ENST00000390298.2	385	111.014	40.2383	13.7069
ENST00000390299.2	407	133.001	257.254	73.1449
ENST00000390300.2	374	100.049	0	0
ENST00000390301.3	393	119.005	412.711	131.146
ENST00000632585.1	408	134.001	9.5	2.68097
ENST00000632205.1	532	258	5378.37	788.326
ENST00000632891.1	380	106.025	504.182	179.827
ENST00000633250.1	445	171	50.6467	11.2003
ENST00000631614.2	398	124.002	12.7623	3.892
ENST00000633273.1	409	135.001	672.596	188.406
ENST00000632088.2	392	118.006	1480.96	474.588
ENST00000632502.1	398	124.002	558.435	170.301
ENST00000632887.1	442	168	2283	513.892
ENST00000632011.1	378	104.031	474.347	172.428
ENST00000632229.1	378	104.031	401.091	145.799
ENST00000632822.1	400	126.002	5988.03	1797.14
ENST00000631699.1	406	132.001	40.1655	11.5067
ENST00000633851.1	390	116.007	243.665	79.4297
ENST00000631531.1	382	108.019	175.663	61.4968
ENST00000633682.1	390	116.007	639.574	208.488
ENST00000632910.1	390	116.007	262.341	85.5178
ENST00000634204.1	324	53.2273	108.151	76.8368
ENST00000632835.1	382	108.019	9.4595e-07	3.31163e-07
ENST00000632103.1	398	124.002	1.10738	0.337707
ENST00000631411.1	398	124.002	1786.02	544.666
ENST00000632811.1	312	44.1265	0	0
ENST00000632384.1	314	45.5517	12.2298	10.1529
ENST00000634015.1	473	199	758.286	144.097
ENST00000633833.1	402	128.001	3.06009	0.904055
ENST00000632076.1	415	141	61.6872	16.5444
ENST00000633490.1	413	139	51.9234	14.1261
ENST00000632333.1	353	79.3918	46.5242	22.1604
ENST00000632151.1	391	117.006	525.284	169.77
ENST00000632977.1	395	121.004	1369.05	427.855
ENST00000612474.2	402	128.001	2951.93	872.101
ENST00000633618.1	427	153	0	0
ENST00000631807.1	420	146	1271.37	329.301
ENST00000632980.1	432	158	1821.74	436.017
ENST00000631826.1	411	137	5.05187	1.39446
ENST00000632719.1	425	151	27.8743	6.98074
ENST00000633426.1	571	297	218.353	27.8021
ENST00000631755.1	425	151	0	0
ENST00000631975.1	430	156	81.0658	19.6512
ENST00000633147.1	412	138	2188.25	599.643
ENST00000631869.1	353	79.3918	2046.62	974.849
ENST00000633752.1	353	79.3918	91.5947	43.6285
ENST00000390302.3	412	138	0	0
ENST00000631710.1	433	159	63.1774	15.0259
ENST00000390303.3	383	109.017	0	0
ENST00000632225.1	368	94.0931	0	0
ENST00000632959.1	439	165	695.58	159.418
ENST00000620764.2	412	138	804.603	220.484
ENST00000633988.1	432	158	2806.96	671.823
ENST00000632457.1	382	108.019	484.515	169.621
ENST00000619078.2	495	221	860.838	147.301
ENST00000390304.2	377	103.035	500	183.51
ENST00000390305.2	380	106.025	476.664	170.012
ENST00000632173.1	434	160	0	0
ENST00000633040.1	435	161	473.489	111.214
ENST00000390306.2	502	228	8591.66	1425.01
ENST00000632846.1	429	155	12.7176	3.10276
ENST00000390307.2	409	135.001	9.00055	2.52121
ENST00000390308.2	602	328	39574.1	4562.6
ENST00000633602.1	439	165	71.1595	16.3089
ENST00000614315.1	303	38.1945	11.8974	11.7795
ENST00000390309.2	377	103.035	2287	839.377
ENST00000632296.1	432	158	264.251	63.2461
ENST00000390310.3	367	93.1033	243.813	99.0301
ENST00000390311.3	385	111.014	11.6685	3.97478
ENST00000633446.1	411	137	350.749	96.8165
ENST00000632614.1	414	140	72.6285	19.6179
ENST00000390312.2	402	128.001	4953.18	1463.34
ENST00000560724.3	378	104.031	233.602	84.9157
ENST00000632052.1	356	82.2997	0	0
ENST00000631785.1	427	153	4.15639e-05	1.02731e-05
ENST00000631708.1	439	165	6.12468e-08	1.4037e-08
ENST00000632960.1	457	183	346.546	71.6119
ENST00000633987.1	589	315	2520.97	302.644
ENST00000632005.1	434	160	81.2891	19.2126
ENST00000633570.1	349	75.5516	586.384	293.503
ENST00000615784.2	353	79.3918	296.95	141.443
ENST00000633400.1	431	157	1560.19	375.797
ENST00000631379.1	417	143	260.39	68.8592
ENST00000632882.1	414	140	1792.23	484.105
ENST00000632211.1	439	165	74.3261	17.0346
ENST00000632105.1	657	383	1273.81	125.771
ENST00000632630.1	432	158	3147.65	753.364
ENST00000633299.1	417	143	1154.04	305.182
ENST00000633350.1	417	143	746.025	197.284
ENST00000390619.2	425	151	34.8672	8.73204
ENST00000434710.1	434	160	0	0
ENST00000390621.3	411	137	5.05187	1.39446
ENST00000390622.2	655	381	0	0
ENST00000390624.3	432	158	264.251	63.2461
ENST00000390625.3	439	165	74.3261	17.0346
ENST00000390626.2	410	136	0	0
ENST00000390627.3	571	297	218.353	27.8021
ENST00000390628.3	414	140	72.6285	19.6179
ENST00000390629.3	495	221	860.838	147.301
ENST00000519403.2	307	40.7328	0	0
ENST00000390315.3	382	108.019	490	171.541
ENST00000390316.2	461	187	165.656	33.4998
ENST00000620395.2	517	243	4173.05	649.414
ENST00000390318.2	403	129.001	5	1.46572
ENST00000390319.2	398	124.002	1946.64	593.649
ENST00000390593.2	415	141	0	0
ENST00000390594.3	417	143	746.025	197.284
ENST00000390595.3	395	121.004	1369.05	427.855
ENST00000455737.2	417	143	260.39	68.8592
ENST00000631943.1	402	128.001	3.06009	0.904055
ENST00000390597.3	378	104.031	233.602	84.9157
ENST00000390598.2	430	156	0	0
ENST00000390630.3	457	183	346.546	71.6119
ENST00000454421.2	431	157	0	0
ENST00000390632.2	427	153	0	0
ENST00000390633.2	412	138	0	0
ENST00000390634.3	434	160	81.2891	19.2126
ENST00000632209.1	353	79.3918	296.95	141.443
ENST00000624687.1	411	137	2403.24	663.361
ENST00000617374.2	358	84.2494	97.4088	43.7226
ENST00000433072.2	437	163	0	0
ENST00000390636.2	437	163	301.562	69.9624
ENST00000424969.2	587	313	0	0
ENST00000390639.2	405	131.001	0	0
ENST00000610349.2	407	133.001	257.254	73.1449
ENST00000628287.1	466	192	1.91006e-06	3.76201e-07
ENST00000627634.1	383	109.017	0	0
ENST00000628968.1	374	100.049	0	0
ENST00000618644.2	385	111.014	40.2383	13.7069
ENST00000618026.2	393	119.005	412.711	131.146
ENST00000630493.1	369	95.0839	114.281	45.4508
ENST00000629472.1	412	138	0	0
ENST00000626489.1	397	123.003	169.19	52.0157
ENST00000628219.1	534	260	69.4845	10.1062
ENST00000627132.1	384	110.015	17.7451	6.09959
ENST00000626108.1	353	79.3918	0	0
ENST00000390313.3	356	82.2997	10.2503	4.7099
ENST00000390314.2	400	126.002	1712.13	513.849
ENST00000354689.6	294	33.0557	13.5855	15.5419
ENST00000557788.2	353	79.3918	3.10739	1.48011
ENST00000567458.2	358	84.2494	0	0
ENST00000425181.3	350	76.5072	0	0
ENST00000565407.2	349	75.5516	22.6464	11.3352
ENST00000453673.3	353	79.3918	1.3234	0.630362
ENST00000630556.1	353	79.3918	61.6022	29.3424
ENST00000622410.2	353	79.3918	10.8346	5.16073
ENST00000570121.2	353	79.3918	1	0.476321
ENST00000562905.2	353	79.3918	2.0075	0.956214
ENST00000390243.2	538	264	18712.5	2680.43
ENST00000464162.1	380	106.025	504.182	179.827
ENST00000390247.2	445	171	50.6467	11.2003
ENST00000495489.1	398	124.002	12.7623	3.892
ENST00000493819.1	409	135.001	672.596	188.406
ENST00000483158.1	392	118.006	1480.96	474.588
ENST00000480492.1	398	124.002	558.435	170.301
ENST00000390252.2	442	168	2283	513.892
ENST00000479981.1	378	104.031	474.347	172.428
ENST00000490686.1	378	104.031	401.091	145.799
ENST00000492167.1	400	126.002	5988.03	1797.14
ENST00000390256.2	406	132.001	40.1655	11.5067
ENST00000484817.1	390	116.007	243.665	79.4297
ENST00000498435.1	382	108.019	175.663	61.4968
ENST00000482769.1	390	116.007	639.574	208.488
ENST00000468494.1	390	116.007	262.341	85.5178
ENST00000473726.1	382	108.019	9.4595e-07	3.31163e-07
ENST00000465170.1	398	124.002	1.10738	0.337707
ENST00000498574.1	398	124.002	1786.02	544.666
ENST00000620613.1	314	45.5517	12.2298	10.1529
ENST00000448155.2	376	102.039	3511.84	1301.5
ENST00000509129.1	353	79.3918	6.97732	3.32344
ENST00000390265.2	440	166	2498.8	569.244
ENST00000474213.1	395	121.004	13.7095	4.28449
ENST00000491977.1	390	116.007	68.5351	22.341
ENST00000453166.2	396	122.003	732.502	227.045
ENST00000390268.2	390	116.007	1.37634	0.448659
ENST00000462693.1	390	116.007	33.6701	10.9757
ENST00000436451.2	409	135.001	49.0122	13.7292
ENST00000390270.2	445	171	301.295	66.6303
ENST00000390271.2	371	97.0678	1.71501	0.668137
ENST00000483379.1	532	258	184.724	27.0757
ENST00000492446.1	378	104.031	0	0
ENST00000417279.3	396	122.003	207.162	64.2116
ENST00000611391.1	376	102.039	323.515	119.896
ENST00000377032.5	371	97.0678	145.424	56.6545
ENST00000390277.3	444	170	764.759	170.118
ENST00000390278.3	373	99.0546	2.00039	0.763686
ENST00000468879.1	532	258	24.751	3.62784
ENST00000471857.2	534	260	11.8155	1.71851
ENST00000443397.5	384	110.015	17.7451	6.09959
ENST00000338912.5	353	79.3918	0	0
ENST00000558565.2	359	85.2271	0	0
ENST00000569103.2	349	75.5516	0	0
ENST00000421835.2	350	76.5072	50.0111	24.7195
ENST00000429992.3	365	91.1266	35.9908	14.9356
ENST00000390244.2	408	134.001	9.5	2.68097
ENST00000496168.1	532	258	5378.37	788.326
ENST00000631705.1	63	4.61873	0	0
ENST00000633501.1	51	4.41398	0	0
ENST00000631521.1	48	4.36587	0	0
ENST00000633896.1	50	4.39782	0	0
ENST00000632178.1	53	4.44671	0	0
ENST00000634062.1	52	4.43028	0	0
ENST00000390320.2	127	6.19169	0	0
ENST00000390322.2	175	8.37643	0	0
ENST00000390324.2	176	8.43826	0	0
ENST00000390326.2	33	4.14033	0	0
ENST00000390328.2	70	4.74816	0	0
ENST00000390330.2	46	4.33443	0	0
ENST00000390560.2	61	4.58316	0	0
ENST00000488476.1	49	4.38178	0	0
ENST00000461719.1	46	4.33443	0	0
ENST00000463911.1	49	4.38178	0	0
ENST00000390564.2	52	4.43028	0	0
ENST00000390565.1	52	4.43028	0	0
ENST00000390327.3	38	4.21324	0	0
ENST00000390238.2	38	4.21324	0	0
ENST00000390239.2	37	4.19854	0	0
ENST00000390240.2	38	4.21324	0	0
ENST00000390241.3	39	4.22803	0	0
ENST00000390242.2	38	4.21324	0	0
ENST00000622473.2	1071	797	980.635	46.529
ENST00000632774.1	1266	992	2740.16	104.458
ENST00000610670.2	1412	1138	23.9361	0.7954
ENST00000633714.1	1112	838	5313.65	239.786
ENST00000631539.1	2619	2345	148.707	2.39809
ENST00000631466.1	1128	854	132676	5875.04
ENST00000631402.1	1022	748	68.4179	3.45894
ENST00000618981.2	1119	845	11280.1	504.813
ENST00000621803.2	1114	840	355.104	15.9864
ENST00000633698.1	1678	1404	157	4.22871
ENST00000626472.2	1485	1211	10962.9	342.339
ENST00000390321.2	460	186	5528.51	1124.01
ENST00000390323.2	462	188	64304.2	12934.7
ENST00000390325.2	462	188	2435.55	489.907
ENST00000390331.3	441	167	52.091	11.7956
ENST00000390548.6	2619	2345	148.707	2.39809
ENST00000390549.6	1128	854	132676	5875.04
ENST00000390542.6	1022	748	68.4179	3.45894
ENST00000641136.1	2751	2477	57.8115	0.882598
ENST00000390551.6	1268	994	9896.95	376.522
ENST00000390556.6	1678	1404	157	4.22871
ENST00000637539.2	1686	1412	379.232	10.1565
ENST00000390559.6	1485	1211	10962.9	342.339
ENST00000497872.4	1320	1046	22.2821	0.805565
ENST00000390539.2	1071	797	2561.38	121.532
ENST00000641420.1	1485	1211	4.06392	0.126904
ENST00000390541.2	1412	1138	0	0
ENST00000641978.1	2597	2323	62.8595	1.02329
ENST00000390543.3	1119	845	11280.1	504.813
ENST00000641095.1	2594	2320	75.7418	1.23459
ENST00000390545.3	1116	842	19025.6	854.477
ENST00000641837.1	1310	1036	52.4047	1.91287
ENST00000390547.3	1112	838	5313.65	239.786
ENST00000390237.2	523	249	98337	14934.6
ENST00000632524.1	11	3.53589	0	0
ENST00000633009.1	20	3.92813	0	0
ENST00000634070.1	18	3.87854	0	0
ENST00000632963.1	20	3.92813	0	0
ENST00000633030.1	19	3.9047	0	0
ENST00000633765.1	31	4.11135	0	0
ENST00000632619.1	28	4.06728	0	0
ENST00000632968.1	17	3.84895	0	0
ENST00000633159.1	21	3.94941	0	0
ENST00000631871.1	20	3.92813	0	0
ENST00000633010.1	16	3.81506	0	0
ENST00000633379.1	37	4.19854	0	0
ENST00000632473.1	31	4.11135	0	0
ENST00000631884.1	17	3.84895	0	0
ENST00000632859.1	21	3.94941	0	0
ENST00000631895.1	23	3.98727	0	0
ENST00000634154.1	16	3.81506	0	0
ENST00000632609.2	31	4.11135	0	0
ENST00000632911.2	31	4.11135	0	0
ENST00000633504.1	31	4.11135	0	0
ENST00000632304.1	17	3.84895	0	0
ENST00000632542.1	18	3.87854	0	0
ENST00000633968.1	20	3.92813	0	0
ENST00000634085.1	16	3.81506	0	0
ENST00000633353.1	31	4.11135	0	0
ENST00000631803.1	31	4.11135	0	0
ENST00000633210.1	17	3.84895	0	0
ENST00000439842.1	11	3.53589	0	0
ENST00000390567.1	20	3.92813	0	0
ENST00000452198.1	18	3.87854	0	0
ENST00000390569.1	20	3.92813	0	0
ENST00000437320.1	19	3.9047	0	0
ENST00000390571.1	31	4.11135	0	0
ENST00000390572.1	28	4.06728	0	0
ENST00000450276.1	17	3.84895	0	0
ENST00000390574.1	21	3.94941	0	0
ENST00000390575.1	20	3.92813	0	0
ENST00000431870.1	16	3.81506	0	0
ENST00000390577.1	37	4.19854	0	0
ENST00000390578.1	31	4.11135	0	0
ENST00000451044.1	17	3.84895	0	0
ENST00000390580.1	21	3.94941	0	0
ENST00000390581.1	23	3.98727	0	0
ENST00000431440.2	16	3.81506	0	0
ENST00000390585.1	31	4.11135	0	0
ENST00000430425.1	17	3.84895	0	0
ENST00000454691.1	18	3.87854	0	0
ENST00000390588.1	20	3.92813	0	0
ENST00000414852.1	16	3.81506	0	0
ENST00000390590.1	31	4.11135	0	0
ENST00000390591.1	31	4.11135	0	0
ENST00000454908.1	17	3.84895	0	0
ENST00000390583.1	31	4.11135	0	0
ENST00000390584.1	31	4.11135	0	0
ENST00000604642.1	23	3.98727	0	0
ENST00000603326.1	19	3.9047	0	0
ENST00000604950.1	31	4.11135	0	0
ENST00000603077.1	31	4.11135	0	0
ENST00000605284.1	17	3.84895	0	0
ENST00000604446.1	23	3.98727	0	0
ENST00000603693.1	19	3.9047	0	0
ENST00000603935.1	31	4.11135	0	0
ENST00000604102.1	31	4.11135	0	0
ENST00000604838.1	17	3.84895	0	0
ENST00000390469.2	520	246	55	8.45479
ENST00000535880.2	425	151	6	1.50262
ENST00000542354.1	392	118.006	58	18.5866
ENST00000390423.2	402	128.001	13	3.84064
ENST00000390424.2	348	74.5993	12	6.08306
ENST00000390425.2	519	245	21	3.24137
ENST00000390426.2	395	121.004	20	6.25038
ENST00000390427.3	352	78.4275	10	4.82178
ENST00000390364.3	412	138	1.5	0.411042
ENST00000390367.3	364	90.1399	1.09005	0.457302
ENST00000426318.2	395	121.004	0	0
ENST00000390368.2	410	136	12.3552	3.43545
ENST00000390369.2	347	73.6504	1.07288	0.550872
ENST00000454561.2	544	270	17.9869	2.51922
ENST00000390371.3	388	114.009	5.24793	1.7407
ENST00000390372.3	350	76.5072	2.2609	1.11751
ENST00000390373.2	344	70.826	0	0
ENST00000390374.3	392	118.006	10.4559	3.35068
ENST00000390375.2	384	110.015	8.15437	2.80293
ENST00000390376.2	341	68.0394	2	1.11159
ENST00000390377.1	347	73.6504	1.78025	0.914074
ENST00000390378.1	343	69.8927	0	0
ENST00000612787.1	347	73.6504	11	5.64798
ENST00000614171.1	374	100.049	6.5	2.45684
ENST00000611462.1	368	94.0931	60	24.114
ENST00000611787.1	392	118.006	3.40995	1.09275
ENST00000620569.1	409	135.001	7.40117	2.0732
ENST00000617347.1	406	132.001	21.567	6.17858
ENST00000621184.1	411	137	4.06364	1.12168
ENST00000417977.2	447	173	7.5	1.63942
ENST00000390428.3	404	130.001	11	3.19979
ENST00000390429.3	337	64.392	0	0
ENST00000390430.2	473	199	6	1.14018
ENST00000390431.3	338	65.296	0	0
ENST00000390432.2	379	105.028	7	2.5204
ENST00000390433.1	340	67.1199	10	5.63409
ENST00000390434.3	566	292	72.8175	9.43035
ENST00000390435.1	341	68.0394	5	2.77897
ENST00000390436.2	360	86.2066	32	14.0373
ENST00000390437.2	445	171	45	9.95157
ENST00000390438.2	469	195	17.1825	3.33217
ENST00000390439.2	410	136	7	1.9464
ENST00000390440.2	425	151	17	4.25742
ENST00000390441.2	394	120.004	23	7.2478
ENST00000390442.3	399	125.002	24	7.26054
ENST00000390443.3	561	287	35	4.6117
ENST00000390444.1	329	57.3804	7	4.61328
ENST00000390445.2	484	210	42	7.56319
ENST00000390446.3	440	166	6	1.36684
ENST00000390447.3	467	193	8	1.5675
ENST00000390448.3	406	132.001	12	3.43779
ENST00000390449.3	343	69.8927	14	7.5748
ENST00000390450.3	464	190	3	0.597094
ENST00000390451.2	409	135.001	12	3.36141
ENST00000390452.2	365	91.1266	16	6.63972
ENST00000390453.1	343	69.8927	1	0.541057
ENST00000390454.2	403	129.001	9	2.6383
ENST00000390455.3	537	263	31	4.45739
ENST00000390456.3	341	68.0394	0	0
ENST00000390457.2	425	151	17	4.25742
ENST00000390458.3	469	195	13	2.52106
ENST00000557168.1	337	64.392	3	1.76183
ENST00000390460.1	327	55.6961	5	3.39485
ENST00000390461.2	349	75.5516	4	2.00213
ENST00000390463.3	356	82.2997	3	1.37847
ENST00000390464.2	353	79.3918	8.42205	4.0116
ENST00000390465.2	395	121.004	17.578	5.49344
ENST00000390466.1	331	59.0937	5	3.19966
ENST00000390467.3	317	47.76	1	0.791791
ENST00000390468.1	336	63.4937	2	1.19117
ENST00000634176.1	364	90.1399	1.09005	0.457302
ENST00000633265.1	392	118.006	1.74265	0.558446
ENST00000632248.1	412	138	1.5	0.411042
ENST00000633313.1	347	73.6504	0	0
ENST00000632187.1	350	76.5072	2.2609	1.11751
ENST00000634111.1	392	118.006	3.40995	1.09275
ENST00000632638.1	552	278	0	0
ENST00000631824.1	406	132.001	21.567	6.17858
ENST00000632308.1	380	106.025	0	0
ENST00000610439.4	381	107.022	3.5	1.23672
ENST00000631663.1	344	70.826	0.5	0.266964
ENST00000634123.1	343	69.8927	0.5	0.270529
ENST00000632021.1	347	73.6504	11	5.64798
ENST00000633790.1	343	69.8927	0	0
ENST00000633283.1	387	113.011	8	2.67699
ENST00000631392.1	386	112.012	0	0
ENST00000632829.1	411	137	0	0
ENST00000633466.1	413	139	3.73681e-05	1.01663e-05
ENST00000631427.1	455	181	0	0
ENST00000633575.1	395	121.004	2	0.625038
ENST00000633328.1	390	116.007	26	8.47546
ENST00000631511.1	386	112.012	0	0
ENST00000631882.1	397	123.003	23	7.07111
ENST00000631559.1	428	154	7	1.71891
ENST00000633842.1	347	73.6504	1.5	0.770179
ENST00000632560.1	347	73.6504	16.0932	8.26308
ENST00000633696.1	544	270	5.18261	0.725871
ENST00000633796.1	374	100.049	6.5	2.45684
ENST00000619125.2	364	90.1399	32.5	13.6346
ENST00000633072.1	410	136	12.3552	3.43545
ENST00000632432.1	406	132.001	0.5	0.143241
ENST00000632512.1	455	181	3.5	0.731248
ENST00000631639.1	478	204	2	0.370745
ENST00000633384.1	652	378	53	5.30224
ENST00000632148.1	424	150	3	0.756319
ENST00000631548.1	347	73.6504	1.78025	0.914074
ENST00000632828.1	421	147	15	3.85877
ENST00000633244.1	347	73.6504	0	0
ENST00000631557.1	401	127.002	10.0668	2.99749
ENST00000633092.1	381	107.022	20	7.06695
ENST00000634093.1	344	70.826	1	0.533927
ENST00000632713.1	373	99.0546	0	0
ENST00000631471.1	344	70.826	0	0
ENST00000632216.1	384	110.015	8.15437	2.80293
ENST00000633472.1	365	91.1266	1.5	0.622474
ENST00000632016.1	392	118.006	0	0
ENST00000631690.1	447	173	2.5	0.546473
ENST00000633292.1	409	135.001	7.40117	2.0732
ENST00000632422.1	391	117.006	6.5	2.10077
ENST00000632425.1	407	133.001	1	0.284329
ENST00000634198.1	402	128.001	15	4.43151
ENST00000633963.1	390	116.007	6.9081	2.2519
ENST00000631835.1	421	147	3.5	0.900379
ENST00000697100.1	462	188	34	6.83906
ENST00000379435.5	335	62.6012	0	0
ENST00000444775.2	1735	1461	49	1.2683
ENST00000390343.2	468	194	32	6.23768
ENST00000390344.2	552	278	38.8229	5.28103
ENST00000390345.2	688	414	77.0846	7.04113
ENST00000390346.2	537	263	87.9067	12.6398
ENST00000426402.2	544	270	61.4557	8.60743
ENST00000390348.2	465	191	12.7301	2.52042
ENST00000617639.1	406	132.001	0.5	0.143241
ENST00000616518.1	421	147	3.5	0.900379
ENST00000620773.1	347	73.6504	0	0
ENST00000619103.1	344	70.826	0.5	0.266964
ENST00000611520.1	428	154	7	1.71891
ENST00000390393.3	552	278	37	5.03306
ENST00000390394.3	413	139	128	34.8232
ENST00000390396.1	347	73.6504	1.5	0.770179
ENST00000390397.2	381	107.022	0	0
ENST00000390398.3	381	107.022	3.5	1.23672
ENST00000390399.3	387	113.011	8	2.67699
ENST00000390400.2	364	90.1399	32.5	13.6346
ENST00000422143.2	402	128.001	15	4.43151
ENST00000390340.3	357	83.2735	0	0
ENST00000390341.3	360	86.2066	13	5.70267
ENST00000455382.2	421	147	15	3.85877
ENST00000390387.3	391	117.006	6.5	2.10077
ENST00000390357.3	373	99.0546	25	9.54422
ENST00000390381.3	652	378	53	5.30224
ENST00000390353.2	401	127.002	10.0668	2.99749
ENST00000547918.2	380	106.025	0	0
ENST00000390392.3	455	181	3.5	0.731248
ENST00000634383.1	424	150	3	0.756319
ENST00000634605.1	394	120.004	11	3.46634
ENST00000390360.3	365	91.1266	1.5	0.622474
