target_id	length	eff_length	est_counts	tpm
ENST00000390301.3	393	119.005	10.1931	1.43154
ENST00000632585.1	408	134.001	13.5	1.68379
ENST00000632205.1	532	258	5032.3	325.993
ENST00000632891.1	380	106.025	209.231	32.9822
ENST00000633250.1	445	171	16.0752	1.57117
ENST00000631614.2	398	124.002	31.0736	4.18815
ENST00000633273.1	409	135.001	449.124	55.6022
ENST00000632088.2	392	118.006	2448.67	346.808
ENST00000632502.1	398	124.002	727.235	98.018
ENST00000632887.1	442	168	1462.94	145.539
ENST00000632011.1	378	104.031	113.768	18.2776
ENST00000632229.1	378	104.031	1062.77	170.74
ENST00000632822.1	400	126.002	9987.6	1324.79
ENST00000631699.1	406	132.001	82.1475	10.4011
ENST00000633851.1	390	116.007	111.483	16.0615
ENST00000631531.1	382	108.019	290.231	44.9058
ENST00000633682.1	390	116.007	377.266	54.3531
ENST00000632910.1	390	116.007	236.767	34.1112
ENST00000634204.1	324	53.2273	112.136	35.2103
ENST00000632835.1	382	108.019	21.233	3.28527
ENST00000632103.1	398	124.002	6.42841	0.866432
ENST00000631411.1	398	124.002	1618.49	218.142
ENST00000632811.1	312	44.1265	0	0
ENST00000632384.1	314	45.5517	7.5654	2.77581
ENST00000634015.1	473	199	236.295	19.8456
ENST00000633833.1	402	128.001	422.985	55.2296
ENST00000632076.1	415	141	145.666	17.2664
ENST00000633490.1	413	139	176.015	21.1638
ENST00000632333.1	353	79.3918	20.436	4.30211
ENST00000632151.1	391	117.006	60.4856	8.6398
ENST00000632977.1	395	121.004	908.975	125.549
ENST00000612474.2	402	128.001	2496.2	325.931
ENST00000633618.1	427	153	1080.52	118.033
ENST00000631807.1	420	146	1901.9	217.719
ENST00000632980.1	432	158	1682.42	177.966
ENST00000631826.1	411	137	3.52474	0.429998
ENST00000632719.1	425	151	13.8027	1.52773
ENST00000633426.1	571	297	533.531	30.0238
ENST00000631755.1	425	151	0.5	0.0553419
ENST00000631975.1	430	156	29.5035	3.1609
ENST00000633147.1	412	138	4790.83	580.219
ENST00000631869.1	353	79.3918	1108.02	233.257
ENST00000633752.1	353	79.3918	0	0
ENST00000390302.3	412	138	0	0
ENST00000631710.1	433	159	155.928	16.3903
ENST00000390303.3	383	109.017	0.5	0.0766542
ENST00000632225.1	368	94.0931	0	0
ENST00000632959.1	439	165	706.294	71.5423
ENST00000620764.2	412	138	657.179	79.5912
ENST00000633988.1	432	158	1911.47	202.196
ENST00000632457.1	382	108.019	891.645	137.959
ENST00000619078.2	495	221	1721.85	130.216
ENST00000390304.2	377	103.035	32	5.19071
ENST00000390305.2	380	106.025	802.453	126.495
ENST00000632173.1	434	160	1.87421	0.195776
ENST00000633040.1	435	161	81.0814	8.41699
ENST00000390306.2	502	228	3941.3	288.912
ENST00000632846.1	429	155	17.1809	1.85257
ENST00000390307.2	409	135.001	0	0
ENST00000390308.2	602	328	2533.66	129.103
ENST00000633602.1	439	165	126.59	12.8226
ENST00000614315.1	303	38.1945	23.5224	10.293
ENST00000390309.2	377	103.035	5238	849.655
ENST00000632296.1	432	158	513.879	54.3582
ENST00000390310.3	367	93.1033	340.179	61.0666
ENST00000390311.3	385	111.014	5.47366	0.824068
ENST00000633446.1	411	137	894.085	109.073
ENST00000632614.1	414	140	592.87	70.7769
ENST00000390312.2	402	128.001	4205.52	549.118
ENST00000560724.3	378	104.031	323.501	51.9725
ENST00000632052.1	356	82.2997	0	0
ENST00000631785.1	427	153	0.000357484	3.90504e-05
ENST00000631708.1	439	165	233.692	23.6712
ENST00000632960.1	457	183	567.705	51.8482
ENST00000633987.1	589	315	8898.78	472.152
ENST00000632005.1	434	160	31.5193	3.29244
ENST00000633570.1	349	75.5516	470.999	104.193
ENST00000615784.2	353	79.3918	0	0
ENST00000633400.1	431	157	51.5465	5.48733
ENST00000631379.1	417	143	303.638	35.488
ENST00000632882.1	414	140	17.9548	2.14345
ENST00000632211.1	439	165	261.458	26.4837
ENST00000632105.1	657	383	1470.63	64.1751
ENST00000632630.1	432	158	1494.53	158.092
ENST00000633299.1	417	143	956.594	111.803
ENST00000633350.1	417	143	612.777	71.6188
ENST00000390619.2	425	151	0	0
ENST00000434710.1	434	160	0	0
ENST00000390621.3	411	137	3.52474	0.429998
ENST00000390622.2	655	381	0	0
ENST00000390624.3	432	158	513.879	54.3582
ENST00000390625.3	439	165	261.458	26.4837
ENST00000390626.2	410	136	0	0
ENST00000390627.3	571	297	533.531	30.0238
ENST00000390628.3	414	140	592.87	70.7769
ENST00000390629.3	495	221	1721.85	130.216
ENST00000519403.2	307	40.7328	0	0
ENST00000390315.3	382	108.019	343	53.0705
ENST00000390316.2	461	187	935.719	83.6306
ENST00000620395.2	517	243	5632.81	387.418
ENST00000390318.2	403	129.001	10	1.29559
ENST00000390319.2	398	124.002	3333.69	449.321
ENST00000390593.2	415	141	0	0
ENST00000390594.3	417	143	612.777	71.6188
ENST00000390595.3	395	121.004	908.975	125.549
ENST00000455737.2	417	143	303.638	35.488
ENST00000631943.1	402	128.001	422.985	55.2296
ENST00000390597.3	378	104.031	323.501	51.9725
ENST00000390598.2	430	156	0	0
ENST00000390630.3	457	183	567.705	51.8482
ENST00000454421.2	431	157	0	0
ENST00000390632.2	427	153	0	0
ENST00000390633.2	412	138	0	0
ENST00000390634.3	434	160	31.5193	3.29244
ENST00000632209.1	353	79.3918	0	0
ENST00000624687.1	411	137	2079.36	253.67
ENST00000617374.2	358	84.2494	105.389	20.907
ENST00000433072.2	437	163	0	0
ENST00000390636.2	437	163	0	0
ENST00000424969.2	587	313	0	0
ENST00000390639.2	405	131.001	2.01198	0.256692
ENST00000610349.2	407	133.001	955.857	120.116
ENST00000628287.1	466	192	8.20524e-05	7.14252e-06
ENST00000627634.1	383	109.017	0.5	0.0766542
ENST00000628968.1	374	100.049	4.98962	0.83352
ENST00000618644.2	385	111.014	343.151	51.662
ENST00000618026.2	393	119.005	10.1931	1.43154
ENST00000630493.1	369	95.0839	2.12765	0.373986
ENST00000629472.1	412	138	0	0
ENST00000626489.1	397	123.003	36.3658	4.94128
ENST00000628219.1	534	260	39.6132	2.54641
ENST00000627132.1	384	110.015	15.6602	2.37906
ENST00000626108.1	353	79.3918	1.03744	0.218399
ENST00000390313.3	356	82.2997	0	0
ENST00000390314.2	400	126.002	1748.67	231.949
ENST00000354689.6	294	33.0557	51.1299	25.8518
ENST00000557788.2	353	79.3918	1.19012	0.250541
ENST00000567458.2	358	84.2494	0	0
ENST00000425181.3	350	76.5072	0	0
ENST00000565407.2	349	75.5516	10.7527	2.37868
ENST00000453673.3	353	79.3918	1.57124	0.330772
ENST00000630556.1	353	79.3918	45.9486	9.67293
ENST00000622410.2	353	79.3918	91.0696	19.1716
ENST00000570121.2	353	79.3918	0	0
ENST00000562905.2	353	79.3918	33.183	6.98557
ENST00000390243.2	538	264	7551.94	478.097
ENST00000464162.1	380	106.025	209.231	32.9822
ENST00000390247.2	445	171	16.0752	1.57117
ENST00000495489.1	398	124.002	31.0736	4.18815
ENST00000493819.1	409	135.001	449.124	55.6022
ENST00000483158.1	392	118.006	2448.67	346.808
ENST00000480492.1	398	124.002	727.235	98.018
ENST00000390252.2	442	168	1462.94	145.539
ENST00000479981.1	378	104.031	113.768	18.2776
ENST00000490686.1	378	104.031	1062.77	170.74
ENST00000492167.1	400	126.002	9987.6	1324.79
ENST00000390256.2	406	132.001	82.1475	10.4011
ENST00000484817.1	390	116.007	111.483	16.0615
ENST00000498435.1	382	108.019	290.231	44.9058
ENST00000482769.1	390	116.007	377.266	54.3531
ENST00000468494.1	390	116.007	236.767	34.1112
ENST00000473726.1	382	108.019	21.233	3.28527
ENST00000465170.1	398	124.002	6.42841	0.866432
ENST00000498574.1	398	124.002	1618.49	218.142
ENST00000620613.1	314	45.5517	7.5654	2.77581
ENST00000448155.2	376	102.039	1798.49	294.579
ENST00000509129.1	353	79.3918	23.0016	4.84222
ENST00000390265.2	440	166	2205.3	222.035
ENST00000474213.1	395	121.004	37.0986	5.12413
ENST00000491977.1	390	116.007	165.381	23.8266
ENST00000453166.2	396	122.003	895.28	122.645
ENST00000390268.2	390	116.007	4.43623	0.639132
ENST00000462693.1	390	116.007	18.034	2.59818
ENST00000436451.2	409	135.001	87.4638	10.8282
ENST00000390270.2	445	171	226.713	22.1585
ENST00000390271.2	371	97.0678	1.5129	0.260493
ENST00000483379.1	532	258	31.6349	2.04931
ENST00000492446.1	378	104.031	94.0133	15.1038
ENST00000417279.3	396	122.003	197.448	27.0485
ENST00000611391.1	376	102.039	390.304	63.929
ENST00000377032.5	371	97.0678	0	0
ENST00000390277.3	444	170	355.736	34.9736
ENST00000390278.3	373	99.0546	0	0
ENST00000468879.1	532	258	14.3172	0.927472
ENST00000471857.2	534	260	57.487	3.69537
ENST00000443397.5	384	110.015	15.6602	2.37906
ENST00000338912.5	353	79.3918	0	0
ENST00000558565.2	359	85.2271	0	0
ENST00000569103.2	349	75.5516	0	0
ENST00000421835.2	350	76.5072	35.5826	7.77314
ENST00000429992.3	365	91.1266	2.07162	0.37995
ENST00000390244.2	408	134.001	13.5	1.68379
ENST00000496168.1	532	258	5032.3	325.993
ENST00000631705.1	63	4.61873	0	0
ENST00000633501.1	51	4.41398	0	0
ENST00000631521.1	48	4.36587	0	0
ENST00000633896.1	50	4.39782	0	0
ENST00000632178.1	53	4.44671	0	0
ENST00000634062.1	52	4.43028	0	0
ENST00000390320.2	127	6.19169	0	0
ENST00000390322.2	175	8.37643	0	0
ENST00000390324.2	176	8.43826	0	0
ENST00000390326.2	33	4.14033	0	0
ENST00000390328.2	70	4.74816	0	0
ENST00000390330.2	46	4.33443	0	0
ENST00000390560.2	61	4.58316	0	0
ENST00000488476.1	49	4.38178	0	0
ENST00000461719.1	46	4.33443	0	0
ENST00000463911.1	49	4.38178	0	0
ENST00000390564.2	52	4.43028	0	0
ENST00000390565.1	52	4.43028	0	0
ENST00000390327.3	38	4.21324	0	0
ENST00000390238.2	38	4.21324	0	0
ENST00000390239.2	37	4.19854	0	0
ENST00000390240.2	38	4.21324	0	0
ENST00000390241.3	39	4.22803	0	0
ENST00000390242.2	38	4.21324	0	0
ENST00000622473.2	1071	797	1489.81	31.2416
ENST00000632774.1	1266	992	13504.7	227.528
ENST00000610670.2	1412	1138	47.2428	0.693832
ENST00000633714.1	1112	838	5204.93	103.808
ENST00000631539.1	2619	2345	121.388	0.865158
ENST00000631466.1	1128	854	90235.1	1765.95
ENST00000631402.1	1022	748	95.6488	2.13717
ENST00000618981.2	1119	845	5999.11	118.657
ENST00000621803.2	1114	840	6993.94	139.157
ENST00000633698.1	1678	1404	30	0.357121
ENST00000626472.2	1485	1211	12198.5	168.354
ENST00000390321.2	460	186	5559.09	499.519
ENST00000390323.2	462	188	39450.9	3507.2
ENST00000390325.2	462	188	11757.7	1045.26
ENST00000390331.3	441	167	93.2754	9.33495
ENST00000390548.6	2619	2345	121.388	0.865158
ENST00000390549.6	1128	854	90235.1	1765.95
ENST00000390542.6	1022	748	95.6488	2.13717
ENST00000641136.1	2751	2477	136.675	0.922201
ENST00000390551.6	1268	994	3403.54	57.2276
ENST00000390556.6	1678	1404	30	0.357121
ENST00000637539.2	1686	1412	795.008	9.41018
ENST00000390559.6	1485	1211	12198.5	168.354
ENST00000497872.4	1320	1046	77.2587	1.23446
ENST00000390539.2	1071	797	1065.75	22.3491
ENST00000641420.1	1485	1211	1.82434	0.025178
ENST00000390541.2	1412	1138	0	0
ENST00000641978.1	2597	2323	49.7326	0.357811
ENST00000390543.3	1119	845	5999.11	118.657
ENST00000641095.1	2594	2320	66.8085	0.481288
ENST00000390545.3	1116	842	1386.9	27.5292
ENST00000641837.1	1310	1036	49.3113	0.795514
ENST00000390547.3	1112	838	5204.93	103.808
ENST00000390237.2	523	249	82240	5520.08
ENST00000632524.1	11	3.53589	0	0
ENST00000633009.1	20	3.92813	0	0
ENST00000634070.1	18	3.87854	0	0
ENST00000632963.1	20	3.92813	0	0
ENST00000633030.1	19	3.9047	0	0
ENST00000633765.1	31	4.11135	0	0
ENST00000632619.1	28	4.06728	0	0
ENST00000632968.1	17	3.84895	0	0
ENST00000633159.1	21	3.94941	0	0
ENST00000631871.1	20	3.92813	0	0
ENST00000633010.1	16	3.81506	0	0
ENST00000633379.1	37	4.19854	0	0
ENST00000632473.1	31	4.11135	0	0
ENST00000631884.1	17	3.84895	0	0
ENST00000632859.1	21	3.94941	0	0
ENST00000631895.1	23	3.98727	0	0
ENST00000634154.1	16	3.81506	0	0
ENST00000632609.2	31	4.11135	0	0
ENST00000632911.2	31	4.11135	0	0
ENST00000633504.1	31	4.11135	0	0
ENST00000632304.1	17	3.84895	0	0
ENST00000632542.1	18	3.87854	0	0
ENST00000633968.1	20	3.92813	0	0
ENST00000634085.1	16	3.81506	0	0
ENST00000633353.1	31	4.11135	0	0
ENST00000631803.1	31	4.11135	0	0
ENST00000633210.1	17	3.84895	0	0
ENST00000439842.1	11	3.53589	0	0
ENST00000390567.1	20	3.92813	0	0
ENST00000452198.1	18	3.87854	0	0
ENST00000390569.1	20	3.92813	0	0
ENST00000437320.1	19	3.9047	0	0
ENST00000390571.1	31	4.11135	0	0
ENST00000390572.1	28	4.06728	0	0
ENST00000450276.1	17	3.84895	0	0
ENST00000390574.1	21	3.94941	0	0
ENST00000390575.1	20	3.92813	0	0
ENST00000431870.1	16	3.81506	0	0
ENST00000390577.1	37	4.19854	0	0
ENST00000390578.1	31	4.11135	0	0
ENST00000451044.1	17	3.84895	0	0
ENST00000390580.1	21	3.94941	0	0
ENST00000390581.1	23	3.98727	0	0
ENST00000431440.2	16	3.81506	0	0
ENST00000390585.1	31	4.11135	0	0
ENST00000430425.1	17	3.84895	0	0
ENST00000454691.1	18	3.87854	0	0
ENST00000390588.1	20	3.92813	0	0
ENST00000414852.1	16	3.81506	0	0
ENST00000390590.1	31	4.11135	0	0
ENST00000390591.1	31	4.11135	0	0
ENST00000454908.1	17	3.84895	0	0
ENST00000390583.1	31	4.11135	0	0
ENST00000390584.1	31	4.11135	0	0
ENST00000604642.1	23	3.98727	0	0
ENST00000603326.1	19	3.9047	0	0
ENST00000604950.1	31	4.11135	0	0
ENST00000603077.1	31	4.11135	0	0
ENST00000605284.1	17	3.84895	0	0
ENST00000604446.1	23	3.98727	0	0
ENST00000603693.1	19	3.9047	0	0
ENST00000603935.1	31	4.11135	0	0
ENST00000604102.1	31	4.11135	0	0
ENST00000604838.1	17	3.84895	0	0
ENST00000390469.2	520	246	36	2.44584
ENST00000535880.2	425	151	9	0.996155
ENST00000542354.1	392	118.006	16	2.2661
ENST00000390423.2	402	128.001	28	3.65599
ENST00000390424.2	348	74.5993	20	4.48081
ENST00000390425.2	519	245	77	5.25274
ENST00000390426.2	395	121.004	48	6.62985
ENST00000390427.3	352	78.4275	11	2.34415
ENST00000390364.3	412	138	1.5	0.181666
ENST00000390367.3	364	90.1399	7.16571	1.32863
ENST00000426318.2	395	121.004	0	0
ENST00000390368.2	410	136	26.0538	3.20179
ENST00000390369.2	347	73.6504	1	0.226927
ENST00000454561.2	544	270	39	2.41414
ENST00000390371.3	388	114.009	10.97	1.60815
ENST00000390372.3	350	76.5072	12	2.62144
ENST00000390373.2	344	70.826	0	0
ENST00000390374.3	392	118.006	14.5714	2.06377
ENST00000390375.2	384	110.015	10	1.51918
ENST00000390376.2	341	68.0394	0	0
ENST00000390377.1	347	73.6504	1	0.226927
ENST00000390378.1	343	69.8927	0	0
ENST00000612787.1	347	73.6504	19.7715	4.4867
ENST00000614171.1	374	100.049	3	0.501153
ENST00000611462.1	368	94.0931	4.04405	0.718323
ENST00000611787.1	392	118.006	3.28565	0.465351
ENST00000620569.1	409	135.001	20.6507	2.55659
ENST00000617347.1	406	132.001	77.5759	9.82226
ENST00000621184.1	411	137	17.1227	2.08887
ENST00000417977.2	447	173	17	1.64234
ENST00000390428.3	404	130.001	24	3.0855
ENST00000390429.3	337	64.392	0	0
ENST00000390430.2	473	199	14	1.17581
ENST00000390431.3	338	65.296	0	0
ENST00000390432.2	379	105.028	19	3.02351
ENST00000390433.1	340	67.1199	45	11.2053
ENST00000390434.3	566	292	98.1984	5.6206
ENST00000390435.1	341	68.0394	5	1.2282
ENST00000390436.2	360	86.2066	60	11.6325
ENST00000390437.2	445	171	86	8.4055
ENST00000390438.2	469	195	98.378	8.43189
ENST00000390439.2	410	136	35	4.3012
ENST00000390440.2	425	151	75	8.30129
ENST00000390441.2	394	120.004	67	9.33124
ENST00000390442.3	399	125.002	57	7.62112
ENST00000390443.3	561	287	106.424	6.19752
ENST00000390444.1	329	57.3804	14	4.0778
ENST00000390445.2	484	210	63	5.01398
ENST00000390446.3	440	166	6	0.604094
ENST00000390447.3	467	193	58	5.02264
ENST00000390448.3	406	132.001	14	1.77261
ENST00000390449.3	343	69.8927	27	6.45644
ENST00000390450.3	464	190	20	1.75929
ENST00000390451.2	409	135.001	7	0.866611
ENST00000390452.2	365	91.1266	34	6.23585
ENST00000390453.1	343	69.8927	39	9.32597
ENST00000390454.2	403	129.001	6	0.777354
ENST00000390455.3	537	263	47	2.98678
ENST00000390456.3	341	68.0394	0	0
ENST00000390457.2	425	151	21	2.32436
ENST00000390458.3	469	195	55	4.714
ENST00000557168.1	337	64.392	9	2.336
ENST00000390460.1	327	55.6961	21	6.30168
ENST00000390461.2	349	75.5516	9	1.99095
ENST00000390463.3	356	82.2997	9	1.8277
ENST00000390464.2	353	79.3918	6.58244	1.38571
ENST00000390465.2	395	121.004	24.4176	3.3726
ENST00000390466.1	331	59.0937	6	1.69696
ENST00000390467.3	317	47.76	1	0.349943
ENST00000390468.1	336	63.4937	7	1.84259
ENST00000634176.1	364	90.1399	7.16571	1.32863
ENST00000633265.1	392	118.006	2.42857	0.343961
ENST00000632248.1	412	138	1.5	0.181666
ENST00000633313.1	347	73.6504	0	0
ENST00000632187.1	350	76.5072	12	2.62144
ENST00000634111.1	392	118.006	3.28565	0.465351
ENST00000632638.1	552	278	0	0
ENST00000631824.1	406	132.001	9.05146e-08	1.14605e-08
ENST00000632308.1	380	106.025	0	0
ENST00000610439.4	381	107.022	6	0.937001
ENST00000631663.1	344	70.826	0	0
ENST00000634123.1	343	69.8927	0	0
ENST00000632021.1	347	73.6504	19.7715	4.4867
ENST00000633790.1	343	69.8927	0	0
ENST00000633283.1	387	113.011	16.5	2.4402
ENST00000631392.1	386	112.012	0	0
ENST00000632829.1	411	137	0	0
ENST00000633466.1	413	139	7.24112e-05	8.70666e-06
ENST00000631427.1	455	181	18.6486	1.72199
ENST00000633575.1	395	121.004	24	3.31493
ENST00000633328.1	390	116.007	44	6.33912
ENST00000631511.1	386	112.012	0	0
ENST00000631882.1	397	123.003	79	10.7343
ENST00000631559.1	428	154	19.5	2.11629
ENST00000633842.1	347	73.6504	2.5	0.567318
ENST00000632560.1	347	73.6504	60	13.6156
ENST00000633696.1	544	270	0	0
ENST00000633796.1	374	100.049	3	0.501153
ENST00000619125.2	364	90.1399	42.5	7.88013
ENST00000633072.1	410	136	26.0538	3.20179
ENST00000632432.1	406	132.001	10.5	1.32946
ENST00000632512.1	455	181	13.6757	1.26279
ENST00000631639.1	478	204	6	0.491567
ENST00000633384.1	652	378	81.5	3.60352
ENST00000632148.1	424	150	9.3766	1.04476
ENST00000631548.1	347	73.6504	1	0.226927
ENST00000632828.1	421	147	27	3.06978
ENST00000633244.1	347	73.6504	1	0.226927
ENST00000631557.1	401	127.002	10.7994	1.42119
ENST00000633092.1	381	107.022	20	3.12334
ENST00000634093.1	344	70.826	0	0
ENST00000632713.1	373	99.0546	0	0
ENST00000631471.1	344	70.826	9.95595	2.34937
ENST00000632216.1	384	110.015	10	1.51918
ENST00000633472.1	365	91.1266	1.5	0.275111
ENST00000632016.1	392	118.006	0.427298	0.0605187
ENST00000631690.1	447	173	17	1.64234
ENST00000633292.1	409	135.001	20.6507	2.55659
ENST00000632422.1	391	117.006	23	3.28534
ENST00000632425.1	407	133.001	0	0
ENST00000634198.1	402	128.001	38.5	5.02698
ENST00000633963.1	390	116.007	12.1431	1.74946
ENST00000631835.1	421	147	5.5	0.625326
ENST00000697100.1	462	188	29	2.57811
ENST00000379435.5	335	62.6012	0	0
ENST00000444775.2	1735	1461	93	1.06388
ENST00000390343.2	468	194	92.1004	7.93453
ENST00000390344.2	552	278	61.1533	3.67652
ENST00000390345.2	688	414	148.467	5.99365
ENST00000390346.2	537	263	100.383	6.37917
ENST00000426402.2	544	270	95.5715	5.91597
ENST00000390348.2	465	191	40.9141	3.58015
ENST00000617639.1	406	132.001	10.5	1.32946
ENST00000616518.1	421	147	5.5	0.625326
ENST00000620773.1	347	73.6504	1	0.226927
ENST00000619103.1	344	70.826	0	0
ENST00000611520.1	428	154	19.5	2.11629
ENST00000390393.3	552	278	131	7.87568
ENST00000390394.3	413	139	216	25.9716
ENST00000390396.1	347	73.6504	2.5	0.567318
ENST00000390397.2	381	107.022	0	0
ENST00000390398.3	381	107.022	6	0.937001
ENST00000390399.3	387	113.011	16.5	2.4402
ENST00000390400.2	364	90.1399	42.5	7.88013
ENST00000422143.2	402	128.001	38.5	5.02698
ENST00000390340.3	357	83.2735	0	0
ENST00000390341.3	360	86.2066	36	6.97949
ENST00000455382.2	421	147	27	3.06978
ENST00000390387.3	391	117.006	23	3.28534
ENST00000390357.3	373	99.0546	47	7.93021
ENST00000390381.3	652	378	81.5	3.60352
ENST00000390353.2	401	127.002	10.7994	1.42119
ENST00000547918.2	380	106.025	0	0
ENST00000390392.3	455	181	13.6757	1.26279
ENST00000634383.1	424	150	9.3766	1.04476
ENST00000634605.1	394	120.004	50.4079	7.02042
ENST00000390360.3	365	91.1266	1.5	0.275111
