target_id	length	eff_length	est_counts	tpm
ENST00000632910.1	390	116.007	730.335	107.072
ENST00000634204.1	324	53.2273	88.7273	28.3505
ENST00000632835.1	382	108.019	0	0
ENST00000632103.1	398	124.002	2.71086	0.371805
ENST00000631411.1	398	124.002	4929.2	676.058
ENST00000632811.1	312	44.1265	0	0
ENST00000632384.1	314	45.5517	27.1585	10.1401
ENST00000634015.1	473	199	618.74	52.8802
ENST00000633833.1	402	128.001	453.875	60.3059
ENST00000632076.1	415	141	774.81	93.4574
ENST00000633490.1	413	139	1970.88	241.147
ENST00000632333.1	353	79.3918	4.14834	0.888662
ENST00000632151.1	391	117.006	159.672	23.2091
ENST00000632977.1	395	121.004	163.17	22.9341
ENST00000612474.2	402	128.001	1176.91	156.375
ENST00000633618.1	427	153	1.71291e-07	1.90406e-08
ENST00000631807.1	420	146	471.195	54.8891
ENST00000632980.1	432	158	3501.94	376.955
ENST00000631826.1	411	137	15.6154	1.93852
ENST00000632719.1	425	151	207.952	23.422
ENST00000633426.1	571	297	533.69	30.5613
ENST00000631755.1	425	151	0.501403	0.0564739
ENST00000631975.1	430	156	6.5056	0.709253
ENST00000633147.1	412	138	2801.76	345.294
ENST00000631869.1	353	79.3918	1664.24	356.515
ENST00000633752.1	353	79.3918	0	0
ENST00000390302.3	412	138	0	0
ENST00000631710.1	433	159	501.127	53.603
ENST00000390303.3	383	109.017	6	0.936039
ENST00000632225.1	368	94.0931	0	0
ENST00000632959.1	439	165	3183.23	328.112
ENST00000620764.2	412	138	1862.33	229.517
ENST00000633988.1	432	158	2456.15	264.385
ENST00000632457.1	382	108.019	92.6451	14.5868
ENST00000619078.2	495	221	4587.64	353.049
ENST00000390304.2	377	103.035	658.196	108.645
ENST00000390305.2	380	106.025	6837.86	1096.86
ENST00000632173.1	434	160	36.313	3.85993
ENST00000633040.1	435	161	585.09	61.8066
ENST00000390306.2	502	228	17438.5	1300.8
ENST00000632846.1	429	155	207.156	22.7303
ENST00000390307.2	409	135.001	8.00232	1.00814
ENST00000390308.2	602	328	21621.3	1121.11
ENST00000633602.1	439	165	219.12	22.5858
ENST00000614315.1	303	38.1945	0	0
ENST00000390309.2	377	103.035	3025	499.32
ENST00000632296.1	432	158	322.218	34.6842
ENST00000390310.3	367	93.1033	262.731	47.9937
ENST00000390311.3	385	111.014	119.06	18.2401
ENST00000633446.1	411	137	884.461	109.798
ENST00000632614.1	414	140	25.0197	3.03943
ENST00000390312.2	402	128.001	12367.3	1643.23
ENST00000560724.3	378	104.031	1023.44	167.315
ENST00000632052.1	356	82.2997	0	0
ENST00000631785.1	427	153	0.000295182	3.28123e-05
ENST00000631708.1	439	165	295.872	30.4971
ENST00000632960.1	457	183	38.7888	3.6049
ENST00000633987.1	589	315	5609.26	302.854
ENST00000632005.1	434	160	443.911	47.1861
ENST00000633570.1	349	75.5516	14.6178	3.29061
ENST00000615784.2	353	79.3918	216.013	46.2746
ENST00000633400.1	431	157	18.5092	2.00505
ENST00000631379.1	417	143	84.9431	10.1025
ENST00000632882.1	414	140	1339.09	162.675
ENST00000632211.1	439	165	740.243	76.3007
ENST00000632105.1	657	383	3083.45	136.923
ENST00000632630.1	432	158	2305.13	248.128
ENST00000633299.1	417	143	522.791	62.177
ENST00000633350.1	417	143	1499.62	178.355
ENST00000390619.2	425	151	1854.84	208.914
ENST00000434710.1	434	160	0	0
ENST00000390621.3	411	137	15.6154	1.93852
ENST00000390622.2	655	381	0	0
ENST00000390624.3	432	158	322.218	34.6842
ENST00000390625.3	439	165	740.243	76.3007
ENST00000390626.2	410	136	0	0
ENST00000390627.3	571	297	533.69	30.5613
ENST00000390628.3	414	140	25.0197	3.03943
ENST00000390629.3	495	221	4587.64	353.049
ENST00000519403.2	307	40.7328	0	0
ENST00000390315.3	382	108.019	785.203	123.628
ENST00000390316.2	461	187	1976.91	179.797
ENST00000620395.2	517	243	7663.92	536.393
ENST00000390318.2	403	129.001	6	0.791035
ENST00000390319.2	398	124.002	7307.06	1002.19
ENST00000390593.2	415	141	0	0
ENST00000390594.3	417	143	1499.62	178.355
ENST00000390595.3	395	121.004	163.17	22.9341
ENST00000455737.2	417	143	84.9431	10.1025
ENST00000631943.1	402	128.001	453.875	60.3059
ENST00000390597.3	378	104.031	1023.44	167.315
ENST00000390598.2	430	156	7.09006e-06	7.72972e-07
ENST00000390630.3	457	183	38.7888	3.6049
ENST00000454421.2	431	157	0	0
ENST00000390632.2	427	153	0	0
ENST00000390633.2	412	138	0	0
ENST00000390634.3	434	160	443.911	47.1861
ENST00000632209.1	353	79.3918	216.013	46.2746
ENST00000624687.1	411	137	8.767	1.08835
ENST00000617374.2	358	84.2494	176.448	35.6195
ENST00000433072.2	437	163	0	0
ENST00000390636.2	437	163	1.06355e-07	1.10971e-08
ENST00000424969.2	587	313	0.278838	0.0151511
ENST00000390639.2	405	131.001	14.1148	1.83248
ENST00000610349.2	407	133.001	1395.39	178.435
ENST00000628287.1	466	192	1582.08	140.141
ENST00000627634.1	383	109.017	6	0.936039
ENST00000628968.1	374	100.049	5.02403	0.854039
ENST00000618644.2	385	111.014	193.2	29.5985
ENST00000618026.2	393	119.005	208.535	29.8024
ENST00000630493.1	369	95.0839	16.5739	2.96453
ENST00000629472.1	412	138	0	0
ENST00000626489.1	397	123.003	112.542	15.561
ENST00000628219.1	534	260	352.658	23.0685
ENST00000627132.1	384	110.015	160.893	24.8727
ENST00000626108.1	353	79.3918	19.6536	4.21023
ENST00000390313.3	356	82.2997	80.3733	16.6093
ENST00000390314.2	400	126.002	9871.29	1332.4
ENST00000354689.6	294	33.0557	316.952	163.074
ENST00000557788.2	353	79.3918	3.32874	0.713087
ENST00000567458.2	358	84.2494	0	0
ENST00000425181.3	350	76.5072	0	0
ENST00000565407.2	349	75.5516	0	0
ENST00000453673.3	353	79.3918	13.0855	2.80318
ENST00000630556.1	353	79.3918	156.716	33.5719
ENST00000622410.2	353	79.3918	2285.78	489.663
ENST00000570121.2	353	79.3918	2	0.428443
ENST00000562905.2	353	79.3918	24.0769	5.15778
ENST00000390243.2	538	264	31953	2058.47
ENST00000464162.1	380	106.025	1441.07	231.162
ENST00000390247.2	445	171	23.7731	2.36443
ENST00000495489.1	398	124.002	81.8406	11.2247
ENST00000493819.1	409	135.001	2616.16	329.585
ENST00000483158.1	392	118.006	3376.15	486.583
ENST00000480492.1	398	124.002	647.078	88.7492
ENST00000390252.2	442	168	8162.97	826.375
ENST00000479981.1	378	104.031	369.578	60.42
ENST00000490686.1	378	104.031	923.153	150.921
ENST00000492167.1	400	126.002	10747.5	1450.67
ENST00000390256.2	406	132.001	392.261	50.5402
ENST00000484817.1	390	116.007	195.076	28.5995
ENST00000498435.1	382	108.019	407.427	64.1485
ENST00000482769.1	390	116.007	1045.53	153.281
ENST00000468494.1	390	116.007	730.335	107.072
ENST00000473726.1	382	108.019	0	0
ENST00000465170.1	398	124.002	2.71086	0.371805
ENST00000498574.1	398	124.002	4929.2	676.058
ENST00000620613.1	314	45.5517	27.1585	10.1401
ENST00000448155.2	376	102.039	17994.7	2999.28
ENST00000509129.1	353	79.3918	51.9741	11.134
ENST00000390265.2	440	166	7671.02	785.929
ENST00000474213.1	395	121.004	7.61903	1.07088
ENST00000491977.1	390	116.007	585.863	85.8913
ENST00000453166.2	396	122.003	2380.63	331.863
ENST00000390268.2	390	116.007	6.41997	0.941209
ENST00000462693.1	390	116.007	147.847	21.6754
ENST00000436451.2	409	135.001	70.724	8.90983
ENST00000390270.2	445	171	1101.36	109.54
ENST00000390271.2	371	97.0678	10.1159	1.77243
ENST00000483379.1	532	258	160.901	10.6066
ENST00000492446.1	378	104.031	163.92	26.7983
ENST00000417279.3	396	122.003	319.895	44.5938
ENST00000611391.1	376	102.039	221.555	36.9278
ENST00000377032.5	371	97.0678	663.645	116.278
ENST00000390277.3	444	170	3888.43	389.013
ENST00000390278.3	373	99.0546	30.0067	5.15207
ENST00000468879.1	532	258	439.904	28.9985
ENST00000471857.2	534	260	92.0966	6.02433
ENST00000443397.5	384	110.015	160.893	24.8727
ENST00000338912.5	353	79.3918	0	0
ENST00000558565.2	359	85.2271	0	0
ENST00000569103.2	349	75.5516	128.035	28.8219
ENST00000421835.2	350	76.5072	177.596	39.4792
ENST00000429992.3	365	91.1266	72.3652	13.5059
ENST00000390244.2	408	134.001	14	1.77689
ENST00000496168.1	532	258	10685.3	704.375
ENST00000631705.1	63	4.61873	0	0
ENST00000633501.1	51	4.41398	0	0
ENST00000631521.1	48	4.36587	0	0
ENST00000633896.1	50	4.39782	0	0
ENST00000632178.1	53	4.44671	0	0
ENST00000634062.1	52	4.43028	0	0
ENST00000390320.2	127	6.19169	0	0
ENST00000390322.2	175	8.37643	0	0
ENST00000390324.2	176	8.43826	0	0
ENST00000390326.2	33	4.14033	0	0
ENST00000390328.2	70	4.74816	0	0
ENST00000390330.2	46	4.33443	0	0
ENST00000390560.2	61	4.58316	0	0
ENST00000488476.1	49	4.38178	0	0
ENST00000461719.1	46	4.33443	0	0
ENST00000463911.1	49	4.38178	0	0
ENST00000390564.2	52	4.43028	0	0
ENST00000390565.1	52	4.43028	0	0
ENST00000390327.3	38	4.21324	0	0
ENST00000390238.2	38	4.21324	0	0
ENST00000390239.2	37	4.19854	0	0
ENST00000390240.2	38	4.21324	0	0
ENST00000390241.3	39	4.22803	0	0
ENST00000390242.2	38	4.21324	0	0
ENST00000622473.2	1071	797	352.979	7.53233
ENST00000632774.1	1266	992	436.647	7.48613
ENST00000610670.2	1412	1138	224.243	3.35131
ENST00000633714.1	1112	838	47843.2	970.99
ENST00000631539.1	2619	2345	247.045	1.79172
ENST00000631466.1	1128	854	236048	4700.91
ENST00000631402.1	1022	748	177.083	4.02636
ENST00000618981.2	1119	845	21847.6	439.73
ENST00000621803.2	1114	840	13406.7	271.443
ENST00000633698.1	1678	1404	1028.5	12.4588
ENST00000626472.2	1485	1211	2539.47	35.6645
ENST00000390321.2	460	186	23698.4	2166.93
ENST00000390323.2	462	188	81003.3	7327.96
ENST00000390325.2	462	188	67268.9	6085.48
ENST00000390331.3	441	167	9986.39	1017.02
ENST00000390548.6	2619	2345	247.045	1.79172
ENST00000390549.6	1128	854	236048	4700.91
ENST00000390542.6	1022	748	177.083	4.02636
ENST00000641136.1	2751	2477	97.1191	0.666833
ENST00000390551.6	1268	994	61285.9	1048.61
ENST00000390556.6	1678	1404	1028.5	12.4588
ENST00000637539.2	1686	1412	213.068	2.56639
ENST00000390559.6	1485	1211	2539.47	35.6645
ENST00000497872.4	1320	1046	376.784	6.12631
ENST00000390539.2	1071	797	65832.6	1404.82
ENST00000641420.1	1485	1211	0	0
ENST00000390541.2	1412	1138	0	0
ENST00000641978.1	2597	2323	20.2402	0.148185
ENST00000390543.3	1119	845	21847.6	439.73
ENST00000641095.1	2594	2320	194.231	1.42387
ENST00000390545.3	1116	842	113274	2288.01
ENST00000641837.1	1310	1036	351.111	5.76399
ENST00000390547.3	1112	838	47843.2	970.99
ENST00000390237.2	523	249	270368	18466.9
ENST00000632524.1	11	3.53589	0	0
ENST00000633009.1	20	3.92813	0	0
ENST00000634070.1	18	3.87854	0	0
ENST00000632963.1	20	3.92813	0	0
ENST00000633030.1	19	3.9047	0	0
ENST00000633765.1	31	4.11135	0	0
ENST00000632619.1	28	4.06728	0	0
ENST00000632968.1	17	3.84895	0	0
ENST00000633159.1	21	3.94941	0	0
ENST00000631871.1	20	3.92813	0	0
ENST00000633010.1	16	3.81506	0	0
ENST00000633379.1	37	4.19854	0	0
ENST00000632473.1	31	4.11135	0	0
ENST00000631884.1	17	3.84895	0	0
ENST00000632859.1	21	3.94941	0	0
ENST00000631895.1	23	3.98727	0	0
ENST00000634154.1	16	3.81506	0	0
ENST00000632609.2	31	4.11135	0	0
ENST00000632911.2	31	4.11135	0	0
ENST00000633504.1	31	4.11135	0	0
ENST00000632304.1	17	3.84895	0	0
ENST00000632542.1	18	3.87854	0	0
ENST00000633968.1	20	3.92813	0	0
ENST00000634085.1	16	3.81506	0	0
ENST00000633353.1	31	4.11135	0	0
ENST00000631803.1	31	4.11135	0	0
ENST00000633210.1	17	3.84895	0	0
ENST00000439842.1	11	3.53589	0	0
ENST00000390567.1	20	3.92813	0	0
ENST00000452198.1	18	3.87854	0	0
ENST00000390569.1	20	3.92813	0	0
ENST00000437320.1	19	3.9047	0	0
ENST00000390571.1	31	4.11135	0	0
ENST00000390572.1	28	4.06728	0	0
ENST00000450276.1	17	3.84895	0	0
ENST00000390574.1	21	3.94941	0	0
ENST00000390575.1	20	3.92813	0	0
ENST00000431870.1	16	3.81506	0	0
ENST00000390577.1	37	4.19854	0	0
ENST00000390578.1	31	4.11135	0	0
ENST00000451044.1	17	3.84895	0	0
ENST00000390580.1	21	3.94941	0	0
ENST00000390581.1	23	3.98727	0	0
ENST00000431440.2	16	3.81506	0	0
ENST00000390585.1	31	4.11135	0	0
ENST00000430425.1	17	3.84895	0	0
ENST00000454691.1	18	3.87854	0	0
ENST00000390588.1	20	3.92813	0	0
ENST00000414852.1	16	3.81506	0	0
ENST00000390590.1	31	4.11135	0	0
ENST00000390591.1	31	4.11135	0	0
ENST00000454908.1	17	3.84895	0	0
ENST00000390583.1	31	4.11135	0	0
ENST00000390584.1	31	4.11135	0	0
ENST00000604642.1	23	3.98727	0	0
ENST00000603326.1	19	3.9047	0	0
ENST00000604950.1	31	4.11135	0	0
ENST00000603077.1	31	4.11135	0	0
ENST00000605284.1	17	3.84895	0	0
ENST00000604446.1	23	3.98727	0	0
ENST00000603693.1	19	3.9047	0	0
ENST00000603935.1	31	4.11135	0	0
ENST00000604102.1	31	4.11135	0	0
ENST00000604838.1	17	3.84895	0	0
ENST00000390469.2	520	246	17	1.17531
ENST00000535880.2	425	151	1	0.112632
ENST00000542354.1	392	118.006	17	2.4501
ENST00000390423.2	402	128.001	12	1.59443
ENST00000390424.2	348	74.5993	23	5.24362
ENST00000390425.2	519	245	30	2.08254
ENST00000390426.2	395	121.004	18	2.52995
ENST00000390427.3	352	78.4275	2	0.433711
ENST00000390364.3	412	138	1.5	0.184863
ENST00000390367.3	364	90.1399	1.8094	0.341393
ENST00000426318.2	395	121.004	0	0
ENST00000390368.2	410	136	33.0476	4.13274
ENST00000390369.2	347	73.6504	1.01684	0.234811
ENST00000454561.2	544	270	44.65	2.81252
ENST00000390371.3	388	114.009	11.9731	1.7861
ENST00000390372.3	350	76.5072	3.68113	0.818308
ENST00000390373.2	344	70.826	0	0
ENST00000390374.3	392	118.006	7.07313	1.01941
ENST00000390375.2	384	110.015	9.31887	1.44062
ENST00000390376.2	341	68.0394	0	0
ENST00000390377.1	347	73.6504	0	0
ENST00000390378.1	343	69.8927	0	0
ENST00000612787.1	347	73.6504	30.9772	7.15329
ENST00000614171.1	374	100.049	1.5	0.254986
ENST00000611462.1	368	94.0931	27	4.88027
ENST00000611787.1	392	118.006	2.23391	0.321959
ENST00000620569.1	409	135.001	0	0
ENST00000617347.1	406	132.001	29	3.73645
ENST00000621184.1	411	137	2	0.248283
ENST00000417977.2	447	173	0	0
ENST00000390428.3	404	130.001	15	1.96238
ENST00000390429.3	337	64.392	0	0
ENST00000390430.2	473	199	20	1.70929
ENST00000390431.3	338	65.296	0	0
ENST00000390432.2	379	105.028	14	2.26706
ENST00000390433.1	340	67.1199	18	4.56099
ENST00000390434.3	566	292	70.5107	4.10687
ENST00000390435.1	341	68.0394	13	3.24953
ENST00000390436.2	360	86.2066	60	11.8372
ENST00000390437.2	445	171	94	9.3491
ENST00000390438.2	469	195	44.4893	3.88024
ENST00000390439.2	410	136	33	4.12678
ENST00000390440.2	425	151	27	3.04106
ENST00000390441.2	394	120.004	53	7.51134
ENST00000390442.3	399	125.002	45	6.12256
ENST00000390443.3	561	287	60	3.55556
ENST00000390444.1	329	57.3804	79	23.4154
ENST00000390445.2	484	210	85	6.88395
ENST00000390446.3	440	166	10	1.02454
ENST00000390447.3	467	193	58	5.11104
ENST00000390448.3	406	132.001	19	2.44802
ENST00000390449.3	343	69.8927	50	12.1668
ENST00000390450.3	464	190	15	1.34269
ENST00000390451.2	409	135.001	28	3.52745
ENST00000390452.2	365	91.1266	21	3.91934
ENST00000390453.1	343	69.8927	8	1.94669
ENST00000390454.2	403	129.001	11	1.45023
ENST00000390455.3	537	263	49	3.16868
ENST00000390456.3	341	68.0394	0	0
ENST00000390457.2	425	151	31	3.49159
ENST00000390458.3	469	195	36	3.13983
ENST00000557168.1	337	64.392	2	0.528246
ENST00000390460.1	327	55.6961	6	1.83217
ENST00000390461.2	349	75.5516	9	2.02599
ENST00000390463.3	356	82.2997	4	0.826608
ENST00000390464.2	353	79.3918	3.54853	0.76017
ENST00000390465.2	395	121.004	4.45147	0.625667
ENST00000390466.1	331	59.0937	4	1.15122
ENST00000390467.3	317	47.76	1	0.356101
ENST00000390468.1	336	63.4937	2	0.53572
ENST00000634176.1	364	90.1399	1.8094	0.341393
ENST00000633265.1	392	118.006	0	0
ENST00000632248.1	412	138	1.5	0.184863
ENST00000633313.1	347	73.6504	0	0
ENST00000632187.1	350	76.5072	3.68113	0.818308
ENST00000634111.1	392	118.006	2.23391	0.321959
ENST00000632638.1	552	278	0	0
ENST00000631824.1	406	132.001	29	3.73645
ENST00000632308.1	380	106.025	0	0
ENST00000610439.4	381	107.022	15.5	2.46319
ENST00000631663.1	344	70.826	0	0
ENST00000634123.1	343	69.8927	0	0
ENST00000632021.1	347	73.6504	30.9772	7.15329
ENST00000633790.1	343	69.8927	0	0
ENST00000633283.1	387	113.011	32	4.81581
ENST00000631392.1	386	112.012	0	0
ENST00000632829.1	411	137	2	0.248283
ENST00000633466.1	413	139	125	15.2944
ENST00000631427.1	455	181	31.6364	2.97267
ENST00000633575.1	395	121.004	18	2.52995
ENST00000633328.1	390	116.007	31	4.5448
ENST00000631511.1	386	112.012	0	0
ENST00000631882.1	397	123.003	7.63636	1.05587
ENST00000631559.1	428	154	17	1.87744
ENST00000633842.1	347	73.6504	2.5	0.577302
ENST00000632560.1	347	73.6504	53.8927	12.445
ENST00000633696.1	544	270	2.35	0.148027
ENST00000633796.1	374	100.049	1.5	0.254986
ENST00000619125.2	364	90.1399	12	2.26414
ENST00000633072.1	410	136	33.0476	4.13274
ENST00000632432.1	406	132.001	0	0
ENST00000632512.1	455	181	8.18182	0.768793
ENST00000631639.1	478	204	4	0.333479
ENST00000633384.1	652	378	114.5	5.15172
ENST00000632148.1	424	150	26.5	3.00464
ENST00000631548.1	347	73.6504	0	0
ENST00000632828.1	421	147	124	14.3464
ENST00000633244.1	347	73.6504	0	0
ENST00000631557.1	401	127.002	12.2097	1.63506
ENST00000633092.1	381	107.022	6.5	1.03295
ENST00000634093.1	344	70.826	0	0
ENST00000632713.1	373	99.0546	0	0
ENST00000631471.1	344	70.826	0	0
ENST00000632216.1	384	110.015	9.31887	1.44062
ENST00000633472.1	365	91.1266	1.5	0.279953
ENST00000632016.1	392	118.006	0	0
ENST00000631690.1	447	173	6	0.589852
ENST00000633292.1	409	135.001	0	0
ENST00000632422.1	391	117.006	11.4016	1.65727
ENST00000632425.1	407	133.001	0	0
ENST00000634198.1	402	128.001	45	5.9791
ENST00000633963.1	390	116.007	15.5123	2.27421
ENST00000631835.1	421	147	11.5	1.33051
ENST00000697100.1	462	188	16	1.44744
ENST00000379435.5	335	62.6012	0	0
ENST00000444775.2	1735	1461	94	1.09425
ENST00000390343.2	468	194	23	2.01634
ENST00000390344.2	552	278	43.6353	2.66951
ENST00000390345.2	688	414	94.4702	3.8809
ENST00000390346.2	537	263	71.9792	4.65468
ENST00000426402.2	544	270	43.6115	2.74711
ENST00000390348.2	465	191	12.3037	1.09557
ENST00000617639.1	406	132.001	0	0
ENST00000616518.1	421	147	11.5	1.33051
ENST00000620773.1	347	73.6504	0	0
ENST00000619103.1	344	70.826	0	0
ENST00000611520.1	428	154	17	1.87744
ENST00000390393.3	552	278	80	4.89422
ENST00000390394.3	413	139	125	15.2944
ENST00000390396.1	347	73.6504	2.5	0.577302
ENST00000390397.2	381	107.022	6.5	1.03295
ENST00000390398.3	381	107.022	15.5	2.46319
ENST00000390399.3	387	113.011	32	4.81581
ENST00000390400.2	364	90.1399	12	2.26414
ENST00000422143.2	402	128.001	45	5.9791
ENST00000390340.3	357	83.2735	0	0
ENST00000390341.3	360	86.2066	29	5.72131
ENST00000455382.2	421	147	124	14.3464
ENST00000390387.3	391	117.006	11.4016	1.65727
ENST00000390357.3	373	99.0546	14	2.40376
ENST00000390381.3	652	378	114.5	5.15172
ENST00000390353.2	401	127.002	12.2097	1.63506
ENST00000547918.2	380	106.025	0	0
ENST00000390392.3	455	181	8.18182	0.768793
ENST00000634383.1	424	150	26.5	3.00464
ENST00000634605.1	394	120.004	81.8234	11.5963
