target_id	length	eff_length	est_counts	tpm
ENST00000390527.1	64	4.63674	0	0
ENST00000390528.1	61	4.58316	0	0
ENST00000390530.1	59	4.54818	0	0
ENST00000390531.1	62	4.60087	0	0
ENST00000390532.1	60	4.5656	0	0
ENST00000390533.1	63	4.61873	0	0
ENST00000390534.1	62	4.60087	0	0
ENST00000390535.2	66	4.67324	0	0
ENST00000390536.2	62	4.60087	0	0
ENST00000390499.1	62	4.60087	0	0
ENST00000632951.1	48	4.36587	0	0
ENST00000633553.1	48	4.36587	0	0
ENST00000633780.1	50	4.39782	0	0
ENST00000632041.1	51	4.41398	0	0
ENST00000634000.1	50	4.39782	0	0
ENST00000633713.1	53	4.44671	0	0
ENST00000390412.1	50	4.39782	0	0
ENST00000390413.1	51	4.41398	0	0
ENST00000390414.1	46	4.33443	0	0
ENST00000390415.1	49	4.38178	0	0
ENST00000390416.1	50	4.39782	0	0
ENST00000390417.1	48	4.36587	0	0
ENST00000390418.1	53	4.44671	0	0
ENST00000390419.1	47	4.35009	0	0
ENST00000633209.1	46	4.33443	0	0
ENST00000632228.1	53	4.44671	0	0
ENST00000633507.1	50	4.39782	0	0
ENST00000631600.1	50	4.39782	0	0
ENST00000633891.1	51	4.41398	0	0
ENST00000633188.1	51	4.41398	0	0
ENST00000632996.1	53	4.44671	0	0
ENST00000633660.1	47	4.35009	0	0
ENST00000633936.1	50	4.39782	0	0
ENST00000634213.1	48	4.36587	0	0
ENST00000631840.1	49	4.38178	0	0
ENST00000634149.1	48	4.36587	0	0
ENST00000631745.1	48	4.36587	0	0
ENST00000633836.1	50	4.39782	0	0
ENST00000390333.1	50	4.39782	0	0
ENST00000390334.1	60	4.5656	0	0
ENST00000390337.1	50	4.39782	0	0
ENST00000390338.2	61	4.58316	0	0
ENST00000390339.1	60	4.5656	0	0
ENST00000622028.1	353	79.3918	0	0
ENST00000604066.1	353	79.3918	72.1723	29.5614
ENST00000390609.3	432	158	1743.4	358.814
ENST00000390616.2	400	126.002	0	0
ENST00000390618.2	426	152	6.2678	1.34092
ENST00000390612.3	425	151	32.9396	7.09367
ENST00000390607.2	430	156	0	0
ENST00000632099.1	353	79.3918	40.1986	16.4651
ENST00000390617.2	366	92.1144	1.47396e-08	5.20342e-09
ENST00000390603.2	437	163	0	0
ENST00000390606.3	415	141	373.567	86.1546
ENST00000390610.2	411	137	0	0
ENST00000390615.2	431	157	1986.08	411.365
ENST00000603660.1	431	157	347.658	72.0084
ENST00000632950.2	410	136	300.855	71.9361
ENST00000390611.2	381	107.022	2.72515e-06	8.28032e-07
ENST00000390605.2	410	136	0	0
ENST00000438142.3	428	154	112.398	23.7338
ENST00000390602.3	430	156	31.5169	6.56975
ENST00000390604.2	425	151	0	0
ENST00000390601.3	473	199	237.343	38.7841
ENST00000390282.2	419	145	139.236	31.2258
ENST00000390287.2	365	91.1266	1035	369.339
ENST00000390283.2	414	140	366	85.0124
ENST00000390284.2	362	88.1704	66	24.3417
ENST00000390285.4	353	79.3918	340	139.262
ENST00000390286.3	381	107.022	0	0
ENST00000390289.2	379	105.028	41	12.6943
ENST00000390290.3	389	115.008	2302.7	651.086
ENST00000390291.2	405	131.001	6.38515	1.58499
ENST00000427632.2	409	135.001	142	34.2045
ENST00000390293.1	369	95.0839	1.02262	0.349735
ENST00000390294.2	407	133.001	755.178	184.64
ENST00000390295.3	385	111.014	117.224	34.3376
ENST00000390296.2	397	123.003	184.653	48.817
ENST00000390297.3	467	193	881.471	148.519
ENST00000390298.2	385	111.014	372.388	109.081
ENST00000390299.2	407	133.001	372.28	91.0219
ENST00000390300.2	374	100.049	5.13717	1.66971
ENST00000390301.3	393	119.005	90.329	24.6827
ENST00000632585.1	408	134.001	52.5	12.7404
ENST00000632205.1	532	258	4665.75	588.074
ENST00000632891.1	380	106.025	270.809	83.0589
ENST00000633250.1	445	171	10.7939	2.05264
ENST00000631614.2	398	124.002	25.7438	6.75107
ENST00000633273.1	409	135.001	514.178	123.853
ENST00000632088.2	392	118.006	1822.29	502.165
ENST00000632502.1	398	124.002	673.222	176.546
ENST00000632887.1	442	168	1694.14	327.922
ENST00000632011.1	378	104.031	169.713	53.0496
ENST00000632229.1	378	104.031	691.291	216.086
ENST00000632822.1	400	126.002	4304.62	1110.93
ENST00000631699.1	406	132.001	231.608	57.0568
ENST00000633851.1	390	116.007	227.443	63.7555
ENST00000631531.1	382	108.019	208.956	62.9045
ENST00000633682.1	390	116.007	576.058	161.477
ENST00000632910.1	390	116.007	279.481	78.3426
ENST00000634204.1	324	53.2273	74.5807	45.564
ENST00000632835.1	382	108.019	0.000229023	6.89458e-05
ENST00000632103.1	398	124.002	9.78326	2.56557
ENST00000631411.1	398	124.002	1730.18	453.724
ENST00000632811.1	312	44.1265	11.8978	8.76793
ENST00000632384.1	314	45.5517	5.28312	3.77152
ENST00000634015.1	473	199	237.343	38.7841
ENST00000633833.1	402	128.001	171.046	43.4537
ENST00000632076.1	415	141	373.567	86.1546
ENST00000633490.1	413	139	326.06	76.2801
ENST00000632333.1	353	79.3918	40.1986	16.4651
ENST00000632151.1	391	117.006	27.7705	7.71798
ENST00000632977.1	395	121.004	694.5	186.64
ENST00000612474.2	402	128.001	1734.96	440.764
ENST00000633618.1	427	153	1775.08	377.274
ENST00000631807.1	420	146	2275.09	506.73
ENST00000632980.1	432	158	1840.41	378.78
ENST00000631826.1	411	137	7.51957	1.78485
ENST00000632719.1	425	151	32.9396	7.09367
ENST00000633426.1	571	297	819.469	89.7235
ENST00000631755.1	425	151	0	0
ENST00000631975.1	430	156	31.5169	6.56975
ENST00000633147.1	412	138	1531.05	360.778
ENST00000631869.1	353	79.3918	603.377	247.14
ENST00000633752.1	353	79.3918	79.7797	32.6773
ENST00000390302.3	412	138	0	0
ENST00000631710.1	433	159	79.4956	16.2583
ENST00000390303.3	383	109.017	1.5	0.447431
ENST00000632225.1	368	94.0931	28	9.67677
ENST00000632959.1	439	165	627.248	123.619
ENST00000620764.2	412	138	938.256	221.091
ENST00000633988.1	432	158	1931.7	397.568
ENST00000632457.1	382	108.019	227.552	68.503
ENST00000619078.2	495	221	896.604	131.928
ENST00000390304.2	377	103.035	220	69.4334
ENST00000390305.2	380	106.025	870.629	267.028
ENST00000632173.1	434	160	36.7474	7.46855
ENST00000633040.1	435	161	228.822	46.217
ENST00000390306.2	502	228	5775.71	823.76
ENST00000632846.1	429	155	13.272	2.78443
ENST00000390307.2	409	135.001	32.0415	7.71805
ENST00000390308.2	602	328	3397.41	336.825
ENST00000633602.1	439	165	57.3208	11.2969
ENST00000614315.1	303	38.1945	22.3003	18.9863
ENST00000390309.2	377	103.035	2314	730.313
ENST00000632296.1	432	158	99.0034	20.3762
ENST00000390310.3	367	93.1033	215.495	75.2667
ENST00000390311.3	385	111.014	25.5701	7.49008
ENST00000633446.1	411	137	673.972	159.974
ENST00000632614.1	414	140	79.5662	18.4812
ENST00000390312.2	402	128.001	4642.81	1179.49
ENST00000560724.3	378	104.031	177.447	55.4672
ENST00000632052.1	356	82.2997	0	0
ENST00000631785.1	427	153	0.00100881	0.000214412
ENST00000631708.1	439	165	164.66	32.4515
ENST00000632960.1	457	183	74.1896	13.1832
ENST00000633987.1	589	315	2866.3	295.897
ENST00000632005.1	434	160	68.741	13.971
ENST00000633570.1	349	75.5516	456.011	196.274
ENST00000615784.2	353	79.3918	0	0
ENST00000633400.1	431	157	347.658	72.0084
ENST00000631379.1	417	143	356.364	81.0377
ENST00000632882.1	414	140	60.1577	13.9731
ENST00000632211.1	439	165	279.31	55.0468
ENST00000632105.1	657	383	1245.56	105.753
ENST00000632630.1	432	158	1743.4	358.814
ENST00000633299.1	417	143	738.937	168.035
ENST00000633350.1	417	143	244.503	55.6005
ENST00000390619.2	425	151	0	0
ENST00000434710.1	434	160	0	0
ENST00000390621.3	411	137	7.51957	1.78485
ENST00000390622.2	655	381	0	0
ENST00000390624.3	432	158	99.0034	20.3762
ENST00000390625.3	439	165	279.31	55.0468
ENST00000390626.2	410	136	0	0
ENST00000390627.3	571	297	819.469	89.7235
ENST00000390628.3	414	140	79.5662	18.4812
ENST00000390629.3	495	221	896.604	131.928
ENST00000519403.2	307	40.7328	0	0
ENST00000390315.3	382	108.019	516	155.338
ENST00000390316.2	461	187	1226.18	213.227
ENST00000620395.2	517	243	4608.61	616.728
ENST00000390318.2	403	129.001	1	0.252079
ENST00000390319.2	398	124.002	3415.66	895.724
ENST00000390593.2	415	141	0	0
ENST00000390594.3	417	143	244.503	55.6005
ENST00000390595.3	395	121.004	694.5	186.64
ENST00000455737.2	417	143	356.364	81.0377
ENST00000631943.1	402	128.001	171.046	43.4537
ENST00000390597.3	378	104.031	177.447	55.4672
ENST00000390598.2	430	156	0	0
ENST00000390630.3	457	183	74.1896	13.1832
ENST00000454421.2	431	157	62.1806	12.8791
ENST00000390632.2	427	153	0	0
ENST00000390633.2	412	138	0	0
ENST00000390634.3	434	160	68.741	13.971
ENST00000632209.1	353	79.3918	0	0
ENST00000624687.1	411	137	673.972	159.974
ENST00000617374.2	358	84.2494	209.121	80.7164
ENST00000433072.2	437	163	0	0
ENST00000390636.2	437	163	0	0
ENST00000424969.2	587	313	0	0
ENST00000390639.2	405	131.001	3.00565	0.746096
ENST00000610349.2	407	133.001	372.28	91.0219
ENST00000628287.1	466	192	0.00503065	0.000852027
ENST00000627634.1	383	109.017	1.5	0.447431
ENST00000628968.1	374	100.049	5.13717	1.66971
ENST00000618644.2	385	111.014	372.388	109.081
ENST00000618026.2	393	119.005	90.329	24.6827
ENST00000630493.1	369	95.0839	20.161	6.89503
ENST00000629472.1	412	138	0	0
ENST00000626489.1	397	123.003	184.653	48.817
ENST00000628219.1	534	260	252.398	31.5677
ENST00000627132.1	384	110.015	50.9171	15.0501
ENST00000626108.1	353	79.3918	400.525	164.053
ENST00000390313.3	356	82.2997	19.5089	7.70842
ENST00000390314.2	400	126.002	2083.51	537.711
ENST00000354689.6	294	33.0557	41.649	40.9722
ENST00000557788.2	353	79.3918	0	0
ENST00000567458.2	358	84.2494	0	0
ENST00000425181.3	350	76.5072	0	0
ENST00000565407.2	349	75.5516	16.8587	7.25621
ENST00000453673.3	353	79.3918	5.19724	2.12876
ENST00000630556.1	353	79.3918	72.1723	29.5614
ENST00000622410.2	353	79.3918	85.8204	35.1516
ENST00000570121.2	353	79.3918	3	1.22878
ENST00000562905.2	353	79.3918	14.0573	5.75778
ENST00000390243.2	538	264	8889.47	1094.97
ENST00000464162.1	380	106.025	270.809	83.0589
ENST00000390247.2	445	171	10.7939	2.05264
ENST00000495489.1	398	124.002	25.7438	6.75107
ENST00000493819.1	409	135.001	514.178	123.853
ENST00000483158.1	392	118.006	1822.29	502.165
ENST00000480492.1	398	124.002	673.222	176.546
ENST00000390252.2	442	168	1694.14	327.922
ENST00000479981.1	378	104.031	169.713	53.0496
ENST00000490686.1	378	104.031	691.291	216.086
ENST00000492167.1	400	126.002	4304.62	1110.93
ENST00000390256.2	406	132.001	231.608	57.0568
ENST00000484817.1	390	116.007	227.443	63.7555
ENST00000498435.1	382	108.019	208.956	62.9045
ENST00000482769.1	390	116.007	576.058	161.477
ENST00000468494.1	390	116.007	279.481	78.3426
ENST00000473726.1	382	108.019	0.000229023	6.89458e-05
ENST00000465170.1	398	124.002	9.78326	2.56557
ENST00000498574.1	398	124.002	1730.18	453.724
ENST00000620613.1	314	45.5517	5.28312	3.77152
ENST00000448155.2	376	102.039	2209.34	704.087
ENST00000509129.1	353	79.3918	14.0715	5.76363
ENST00000390265.2	440	166	1464.47	286.881
ENST00000474213.1	395	121.004	3.03547	0.81575
ENST00000491977.1	390	116.007	436.367	122.32
ENST00000453166.2	396	122.003	508.682	135.583
ENST00000390268.2	390	116.007	10.4966	2.94233
ENST00000462693.1	390	116.007	20.114	5.63824
ENST00000436451.2	409	135.001	74.6952	17.9923
ENST00000390270.2	445	171	289.062	54.9699
ENST00000390271.2	371	97.0678	2.72933	0.914347
ENST00000483379.1	532	258	45.1223	5.68725
ENST00000492446.1	378	104.031	35.2907	11.0313
ENST00000417279.3	396	122.003	234.609	62.5322
ENST00000611391.1	376	102.039	26.7246	8.51676
ENST00000377032.5	371	97.0678	361.517	121.111
ENST00000390277.3	444	170	811.753	155.276
ENST00000390278.3	373	99.0546	13	4.26775
ENST00000468879.1	532	258	42.2788	5.32884
ENST00000471857.2	534	260	16.9234	2.11663
ENST00000443397.5	384	110.015	50.9171	15.0501
ENST00000338912.5	353	79.3918	0	0
ENST00000558565.2	359	85.2271	0	0
ENST00000569103.2	349	75.5516	0	0
ENST00000421835.2	350	76.5072	109.7	46.6266
ENST00000429992.3	365	91.1266	13.7323	4.90037
ENST00000390244.2	408	134.001	52.5	12.7404
ENST00000496168.1	532	258	4665.75	588.074
ENST00000631705.1	63	4.61873	0	0
ENST00000633501.1	51	4.41398	0	0
ENST00000631521.1	48	4.36587	0	0
ENST00000633896.1	50	4.39782	0	0
ENST00000632178.1	53	4.44671	0	0
ENST00000634062.1	52	4.43028	0	0
ENST00000390320.2	127	6.19169	0	0
ENST00000390322.2	175	8.37643	0	0
ENST00000390324.2	176	8.43826	0	0
ENST00000390326.2	33	4.14033	0	0
ENST00000390328.2	70	4.74816	0	0
ENST00000390330.2	46	4.33443	0	0
ENST00000390560.2	61	4.58316	0	0
ENST00000488476.1	49	4.38178	0	0
ENST00000461719.1	46	4.33443	0	0
ENST00000463911.1	49	4.38178	0	0
ENST00000390564.2	52	4.43028	0	0
ENST00000390565.1	52	4.43028	0	0
ENST00000390327.3	38	4.21324	0	0
ENST00000390238.2	38	4.21324	0	0
ENST00000390239.2	37	4.19854	0	0
ENST00000390240.2	38	4.21324	0	0
ENST00000390241.3	39	4.22803	0	0
ENST00000390242.2	38	4.21324	0	0
ENST00000622473.2	1071	797	735.25	29.999
ENST00000632774.1	1266	992	128.951	4.22709
ENST00000610670.2	1412	1138	33.8076	0.966054
ENST00000633714.1	1112	838	5747.17	223.018
ENST00000631539.1	2619	2345	197.636	2.74065
ENST00000631466.1	1128	854	69605.1	2650.41
ENST00000631402.1	1022	748	60.8089	2.6436
ENST00000618981.2	1119	845	5817.33	223.871
ENST00000621803.2	1114	840	354.325	13.7168
ENST00000633698.1	1678	1404	7.5	0.17371
ENST00000626472.2	1485	1211	27565.1	740.193
ENST00000390321.2	460	186	5516.98	964.537
ENST00000390323.2	462	188	27099.1	4687.35
ENST00000390325.2	462	188	17021	2944.14
ENST00000390331.3	441	167	68.0848	13.2576
ENST00000390548.6	2619	2345	197.636	2.74065
ENST00000390549.6	1128	854	69605.1	2650.41
ENST00000390542.6	1022	748	60.8089	2.6436
ENST00000641136.1	2751	2477	97.7024	1.28265
ENST00000390551.6	1268	994	14766.1	483.069
ENST00000390556.6	1678	1404	7.5	0.17371
ENST00000637539.2	1686	1412	987.871	22.7507
ENST00000390559.6	1485	1211	27565.1	740.193
ENST00000497872.4	1320	1046	43.1898	1.3427
ENST00000390539.2	1071	797	2704.8	110.359
ENST00000641420.1	1485	1211	0	0
ENST00000390541.2	1412	1138	0	0
ENST00000641978.1	2597	2323	56.2162	0.786941
ENST00000390543.3	1119	845	5817.33	223.871
ENST00000641095.1	2594	2320	84.3539	1.18235
ENST00000390545.3	1116	842	9475.7	365.956
ENST00000641837.1	1310	1036	52.4232	1.64548
ENST00000390547.3	1112	838	5747.17	223.018
ENST00000390237.2	523	249	68347	8925.86
ENST00000632524.1	11	3.53589	0	0
ENST00000633009.1	20	3.92813	0	0
ENST00000634070.1	18	3.87854	0	0
ENST00000632963.1	20	3.92813	0	0
ENST00000633030.1	19	3.9047	0	0
ENST00000633765.1	31	4.11135	0	0
ENST00000632619.1	28	4.06728	0	0
ENST00000632968.1	17	3.84895	0	0
ENST00000633159.1	21	3.94941	0	0
ENST00000631871.1	20	3.92813	0	0
ENST00000633010.1	16	3.81506	0	0
ENST00000633379.1	37	4.19854	0	0
ENST00000632473.1	31	4.11135	0	0
ENST00000631884.1	17	3.84895	0	0
ENST00000632859.1	21	3.94941	0	0
ENST00000631895.1	23	3.98727	0	0
ENST00000634154.1	16	3.81506	0	0
ENST00000632609.2	31	4.11135	0	0
ENST00000632911.2	31	4.11135	0	0
ENST00000633504.1	31	4.11135	0	0
ENST00000632304.1	17	3.84895	0	0
ENST00000632542.1	18	3.87854	0	0
ENST00000633968.1	20	3.92813	0	0
ENST00000634085.1	16	3.81506	0	0
ENST00000633353.1	31	4.11135	0	0
ENST00000631803.1	31	4.11135	0	0
ENST00000633210.1	17	3.84895	0	0
ENST00000439842.1	11	3.53589	0	0
ENST00000390567.1	20	3.92813	0	0
ENST00000452198.1	18	3.87854	0	0
ENST00000390569.1	20	3.92813	0	0
ENST00000437320.1	19	3.9047	0	0
ENST00000390571.1	31	4.11135	0	0
ENST00000390572.1	28	4.06728	0	0
ENST00000450276.1	17	3.84895	0	0
ENST00000390574.1	21	3.94941	0	0
ENST00000390575.1	20	3.92813	0	0
ENST00000431870.1	16	3.81506	0	0
ENST00000390577.1	37	4.19854	0	0
ENST00000390578.1	31	4.11135	0	0
ENST00000451044.1	17	3.84895	0	0
ENST00000390580.1	21	3.94941	0	0
ENST00000390581.1	23	3.98727	0	0
ENST00000431440.2	16	3.81506	0	0
ENST00000390585.1	31	4.11135	0	0
ENST00000430425.1	17	3.84895	0	0
ENST00000454691.1	18	3.87854	0	0
ENST00000390588.1	20	3.92813	0	0
ENST00000414852.1	16	3.81506	0	0
ENST00000390590.1	31	4.11135	0	0
ENST00000390591.1	31	4.11135	0	0
ENST00000454908.1	17	3.84895	0	0
ENST00000390583.1	31	4.11135	0	0
ENST00000390584.1	31	4.11135	0	0
ENST00000604642.1	23	3.98727	0	0
ENST00000603326.1	19	3.9047	0	0
ENST00000604950.1	31	4.11135	0	0
ENST00000603077.1	31	4.11135	0	0
ENST00000605284.1	17	3.84895	0	0
ENST00000604446.1	23	3.98727	0	0
ENST00000603693.1	19	3.9047	0	0
ENST00000603935.1	31	4.11135	0	0
ENST00000604102.1	31	4.11135	0	0
ENST00000604838.1	17	3.84895	0	0
ENST00000390469.2	520	246	26	3.43691
ENST00000535880.2	425	151	4	0.861416
ENST00000542354.1	392	118.006	6	1.6534
ENST00000390423.2	402	128.001	20	5.08095
ENST00000390424.2	348	74.5993	12	5.2309
ENST00000390425.2	519	245	43	5.70732
ENST00000390426.2	395	121.004	48	12.8995
ENST00000390427.3	352	78.4275	15	6.21947
ENST00000390364.3	412	138	0	0
ENST00000390367.3	364	90.1399	1.01883	0.36755
ENST00000426318.2	395	121.004	0	0
ENST00000390368.2	410	136	61.1324	14.6171
ENST00000390369.2	347	73.6504	3	1.32457
ENST00000454561.2	544	270	36.6783	4.41749
ENST00000390371.3	388	114.009	16.8293	4.80015
ENST00000390372.3	350	76.5072	4.1639	1.76981
ENST00000390373.2	344	70.826	4.01863	1.84508
ENST00000390374.3	392	118.006	30	8.26702
ENST00000390375.2	384	110.015	10	2.95581
ENST00000390376.2	341	68.0394	0	0
ENST00000390377.1	347	73.6504	0.5	0.220762
ENST00000390378.1	343	69.8927	1	0.465263
ENST00000612787.1	347	73.6504	0	0
ENST00000614171.1	374	100.049	3.5	1.13759
ENST00000611462.1	368	94.0931	12.1321	4.19286
ENST00000611787.1	392	118.006	23.9397	6.59701
ENST00000620569.1	409	135.001	44.1857	10.6433
ENST00000617347.1	406	132.001	42.8143	10.5473
ENST00000621184.1	411	137	2.5	0.593401
ENST00000417977.2	447	173	7	1.31578
ENST00000390428.3	404	130.001	15	3.7521
ENST00000390429.3	337	64.392	0	0
ENST00000390430.2	473	199	12	1.96091
ENST00000390431.3	338	65.296	0	0
ENST00000390432.2	379	105.028	8	2.47694
ENST00000390433.1	340	67.1199	39	18.8949
ENST00000390434.3	566	292	46.6739	5.19782
ENST00000390435.1	341	68.0394	3	1.43381
ENST00000390436.2	360	86.2066	57	21.5013
ENST00000390437.2	445	171	46	8.74766
ENST00000390438.2	469	195	26.3261	4.39018
ENST00000390439.2	410	136	24	5.73853
ENST00000390440.2	425	151	48	10.337
ENST00000390441.2	394	120.004	41	11.1101
ENST00000390442.3	399	125.002	74	19.2506
ENST00000390443.3	561	287	60	6.79829
ENST00000390444.1	329	57.3804	8	4.53374
ENST00000390445.2	484	210	118	18.2723
ENST00000390446.3	440	166	6	1.17537
ENST00000390447.3	467	193	58	9.77239
ENST00000390448.3	406	132.001	19	4.68066
ENST00000390449.3	343	69.8927	28	13.0274
ENST00000390450.3	464	190	19	3.25185
ENST00000390451.2	409	135.001	36	8.67156
ENST00000390452.2	365	91.1266	12	4.28219
ENST00000390453.1	343	69.8927	12	5.58315
ENST00000390454.2	403	129.001	45	11.3435
ENST00000390455.3	537	263	45	5.564
ENST00000390456.3	341	68.0394	0	0
ENST00000390457.2	425	151	12	2.58425
ENST00000390458.3	469	195	30	5.00284
ENST00000557168.1	337	64.392	9	4.54507
ENST00000390460.1	327	55.6961	29	16.9318
ENST00000390461.2	349	75.5516	3	1.29124
ENST00000390463.3	356	82.2997	11	4.34635
ENST00000390464.2	353	79.3918	9.51821	3.89861
ENST00000390465.2	395	121.004	41.4818	11.1478
ENST00000390466.1	331	59.0937	5	2.75143
ENST00000390467.3	317	47.76	1	0.680872
ENST00000390468.1	336	63.4937	7	3.58507
ENST00000634176.1	364	90.1399	1.01883	0.36755
ENST00000633265.1	392	118.006	0	0
ENST00000632248.1	412	138	0	0
ENST00000633313.1	347	73.6504	0	0
ENST00000632187.1	350	76.5072	4.1639	1.76981
ENST00000634111.1	392	118.006	23.9397	6.59701
ENST00000632638.1	552	278	31.5	3.68465
ENST00000631824.1	406	132.001	42.8143	10.5473
ENST00000632308.1	380	106.025	0	0
ENST00000610439.4	381	107.022	58	17.6232
ENST00000631663.1	344	70.826	0	0
ENST00000634123.1	343	69.8927	1	0.465263
ENST00000632021.1	347	73.6504	45.965	20.2947
ENST00000633790.1	343	69.8927	1	0.465263
ENST00000633283.1	387	113.011	45.5	13.0925
ENST00000631392.1	386	112.012	5.31438	1.54283
ENST00000632829.1	411	137	2.5	0.593401
ENST00000633466.1	413	139	56	13.1009
ENST00000631427.1	455	181	27.5172	4.94375
ENST00000633575.1	395	121.004	16	4.29983
ENST00000633328.1	390	116.007	45	12.6141
ENST00000631511.1	386	112.012	0	0
ENST00000631882.1	397	123.003	24	6.34492
ENST00000631559.1	428	154	18	3.80086
ENST00000633842.1	347	73.6504	6.5	2.86991
ENST00000632560.1	347	73.6504	38	16.7779
ENST00000633696.1	544	270	4.78413	0.576195
ENST00000633796.1	374	100.049	3.5	1.13759
ENST00000619125.2	364	90.1399	33.5	12.0853
ENST00000633072.1	410	136	61.1324	14.6171
ENST00000632432.1	406	132.001	3	0.739052
ENST00000632512.1	455	181	7.24138	1.30099
ENST00000631639.1	478	204	14.2098	2.2651
ENST00000633384.1	652	378	98.5	8.47373
ENST00000632148.1	424	150	9.37662	2.03276
ENST00000631548.1	347	73.6504	0.5	0.220762
ENST00000632828.1	421	147	22.5	4.97731
ENST00000633244.1	347	73.6504	0	0
ENST00000631557.1	401	127.002	10.0209	2.56583
ENST00000633092.1	381	107.022	12	3.64618
ENST00000634093.1	344	70.826	0	0
ENST00000632713.1	373	99.0546	0	0
ENST00000631471.1	344	70.826	29.8679	13.7133
ENST00000632216.1	384	110.015	10	2.95581
ENST00000633472.1	365	91.1266	4.98137	1.7776
ENST00000632016.1	392	118.006	3.24675	0.894698
ENST00000631690.1	447	173	14	2.63155
ENST00000633292.1	409	135.001	44.1857	10.6433
ENST00000632422.1	391	117.006	9	2.50128
ENST00000632425.1	407	133.001	1	0.244498
ENST00000634198.1	402	128.001	28	7.11334
ENST00000633963.1	390	116.007	3.86407	1.08315
ENST00000631835.1	421	147	2.5	0.553035
ENST00000697100.1	462	188	14	2.42159
ENST00000379435.5	335	62.6012	0	0
ENST00000444775.2	1735	1461	72	1.60255
ENST00000390343.2	468	194	29.7704	4.99015
ENST00000390344.2	552	278	27.7765	3.2491
ENST00000390345.2	688	414	73.4002	5.76537
ENST00000390346.2	537	263	85.8709	10.6175
ENST00000426402.2	544	270	92.937	11.1932
ENST00000390348.2	465	191	14.2449	2.42526
ENST00000617639.1	406	132.001	3	0.739052
ENST00000616518.1	421	147	2.5	0.553035
ENST00000620773.1	347	73.6504	0	0
ENST00000619103.1	344	70.826	0	0
ENST00000611520.1	428	154	0	0
ENST00000390393.3	552	278	31.5	3.68465
ENST00000390394.3	413	139	56	13.1009
ENST00000390396.1	347	73.6504	6.5	2.86991
ENST00000390397.2	381	107.022	0	0
ENST00000390398.3	381	107.022	58	17.6232
ENST00000390399.3	387	113.011	45.5	13.0925
ENST00000390400.2	364	90.1399	33.5	12.0853
ENST00000422143.2	402	128.001	28	7.11334
ENST00000390340.3	357	83.2735	1	0.390502
ENST00000390341.3	360	86.2066	30	11.3165
ENST00000455382.2	421	147	22.5	4.97731
ENST00000390387.3	391	117.006	9	2.50128
ENST00000390357.3	373	99.0546	20	6.56577
ENST00000390381.3	652	378	98.5	8.47373
ENST00000390353.2	401	127.002	10.0209	2.56583
ENST00000547918.2	380	106.025	0	0
ENST00000390392.3	455	181	7.24138	1.30099
ENST00000634383.1	424	150	9.37662	2.03276
ENST00000634605.1	394	120.004	45.0447	12.2061
